date,10y
2002/12/11,3.1962
2002/12/12,3.3755
2002/12/13,3.2664
2002/12/16,3.3202
2002/12/17,3.3332
2002/12/18,2.9758
2002/12/19,3.1929
2002/12/20,3.1941
2002/12/23,3.2778
2002/12/24,2.8596
2002/12/25,3.1451
2002/12/26,3.232
2002/12/27,3.5878
2002/12/30,3.4611
2002/12/31,3.1776
2003/1/2,3.0781
2003/1/3,3.1402
2003/1/6,3.2379
2003/1/7,3.1941
2003/1/8,3.1692
2003/1/9,3.3369
2003/1/10,3.1219
2003/1/13,3.0967
2003/1/14,3.1497
2003/1/15,3.1259
2003/1/16,3.2081
2003/1/17,3.2389
2003/1/20,3.1604
2003/1/21,3.2106
2003/1/22,3.0718
2003/1/23,3.072
2003/1/24,3.0137
2003/1/27,3.0528
2003/1/28,3.0326
2003/1/29,3.1265
2003/1/30,3.0535
2003/1/31,3.0984
2003/2/8,3.1389
2003/2/9,3.3187
2003/2/10,3.1675
2003/2/11,3.0664
2003/2/12,3.1915
2003/2/13,3.198
2003/2/14,3.2047
2003/2/17,3.1263
2003/2/18,3.2831
2003/2/19,3.2237
2003/2/20,3.1959
2003/2/21,3.1681
2003/2/24,2.9318
2003/2/25,3.4377
2003/2/26,3.2151
2003/2/27,3.224
2003/2/28,3.1225
2003/3/3,2.9806
2003/3/4,3.1687
2003/3/5,2.9242
2003/3/6,3.0171
2003/3/7,3.2311
2003/3/10,2.9959
2003/3/11,2.9064
2003/3/12,3.201
2003/3/13,3.4914
2003/3/14,3.0836
2003/3/17,3.1414
2003/3/18,3.0897
2003/3/19,3.1057
2003/3/20,3.1698
2003/3/21,2.876
2003/3/24,3.1577
2003/3/25,3.1115
2003/3/26,2.8754
2003/3/27,3.2573
2003/3/28,3.018
2003/3/31,2.9228
2003/4/1,2.8838
2003/4/2,2.9212
2003/4/3,2.9597
2003/4/4,2.9595
2003/4/7,2.9189
2003/4/8,2.7718
2003/4/9,2.9295
2003/4/10,3.3455
2003/4/11,3.0019
2003/4/14,3.3415
2003/4/15,2.8954
2003/4/16,2.9654
2003/4/17,3.3637
2003/4/18,2.9659
2003/4/21,2.8122
2003/4/22,3.3122
2003/4/23,2.8198
2003/4/24,3.4933
2003/4/25,2.8707
2003/4/28,2.9733
2003/4/29,2.834
2003/5/6,2.7789
2003/5/7,2.8652
2003/5/8,2.8743
2003/5/9,2.7416
2003/5/12,2.7021
2003/5/13,2.9153
2003/5/14,2.8497
2003/5/15,2.8648
2003/5/16,2.662
2003/5/19,2.8939
2003/5/20,2.834
2003/5/21,2.885
2003/5/22,2.9155
2003/5/23,2.7987
2003/5/26,2.8539
2003/5/27,2.8527
2003/5/28,2.8799
2003/5/29,2.8693
2003/5/30,2.8717
2003/6/2,2.8461
2003/6/3,2.7828
2003/6/4,2.8751
2003/6/5,2.8853
2003/6/6,2.9811
2003/6/9,2.8948
2003/6/10,2.8086
2003/6/11,2.7466
2003/6/12,2.8471
2003/6/13,2.9415
2003/6/16,2.9529
2003/6/17,2.9917
2003/6/18,2.8482
2003/6/20,2.9221
2003/6/23,3.0084
2003/6/24,2.9306
2003/6/25,2.8583
2003/6/26,2.8538
2003/6/27,3.0098
2003/6/30,3.0821
2003/7/1,2.9856
2003/7/2,2.9407
2003/7/3,3.2163
2003/7/4,2.9671
2003/7/7,2.8642
2003/7/8,2.9663
2003/7/9,3.1218
2003/7/10,3.0194
2003/7/11,2.9361
2003/7/14,2.9337
2003/7/15,2.905
2003/7/16,2.8744
2003/7/17,2.9423
2003/7/18,2.9065
2003/7/21,2.9592
2003/7/22,2.8903
2003/7/23,2.8749
2003/7/24,2.9626
2003/7/25,2.9083
2003/7/28,2.9299
2003/7/29,2.8954
2003/7/30,2.935
2003/7/31,2.9294
2003/8/1,2.946
2003/8/4,2.9823
2003/8/5,2.906
2003/8/6,2.911
2003/8/7,2.975
2003/8/11,2.9402
2003/8/12,2.9035
2003/8/13,2.8305
2003/8/14,2.8604
2003/8/19,2.8873
2003/8/20,2.8358
2003/8/21,2.858
2003/8/22,2.8825
2003/8/25,2.8483
2003/8/26,2.8856
2003/8/27,2.8531
2003/8/28,2.9125
2003/8/29,2.831
2003/9/1,2.8366
2003/9/2,2.9039
2003/9/3,2.8351
2003/9/4,2.9013
2003/9/5,2.9126
2003/9/8,3.0028
2003/9/9,2.9273
2003/9/10,2.8804
2003/9/11,2.9241
2003/9/12,2.9758
2003/9/15,2.7846
2003/9/16,2.9086
2003/9/17,3.024
2003/9/18,3.018
2003/9/19,3.0789
2003/9/22,3.1364
2003/9/23,3.3278
2003/9/24,3.128
2003/9/25,3.2146
2003/9/26,3.0704
2003/9/27,3.3612
2003/9/28,3.1061
2003/9/29,3.5568
2003/9/30,3.2369
2003/10/8,3.2024
2003/10/9,3.0988
2003/10/10,3.1277
2003/10/13,3.4612
2003/10/14,3.4475
2003/10/15,3.2226
2003/10/16,3.3946
2003/10/17,3.3422
2003/10/20,3.4005
2003/10/21,3.1024
2003/10/22,3.2566
2003/10/23,3.5915
2003/10/24,3.9011
2003/10/27,3.1761
2003/10/28,3.4101
2003/10/29,3.441
2003/10/30,3.4781
2003/10/31,3.3235
2003/11/3,3.315
2003/11/4,3.2792
2003/11/5,3.2197
2003/11/6,3.2523
2003/11/7,3.423
2003/11/10,3.531
2003/11/11,3.702
2003/11/12,3.2513
2003/11/13,3.627
2003/11/14,3.6561
2003/11/17,3.5571
2003/11/18,3.7474
2003/11/19,3.7764
2003/11/20,3.7358
2003/11/21,3.7608
2003/11/24,3.7557
2003/11/25,3.7882
2003/11/26,3.9439
2003/11/28,3.933
2003/12/1,3.8123
2003/12/2,3.9896
2003/12/3,3.8603
2003/12/4,3.948
2003/12/5,3.5479
2003/12/8,3.8465
2003/12/9,3.7795
2003/12/10,3.8946
2003/12/11,3.6811
2003/12/12,3.8544
2003/12/15,3.8466
2003/12/16,3.72
2003/12/17,3.8502
2003/12/18,3.6396
2003/12/19,3.796
2003/12/22,3.739
2003/12/23,3.6918
2003/12/24,3.7619
2003/12/25,3.9065
2003/12/26,3.7904
2003/12/29,3.8508
2003/12/30,3.7711
2003/12/31,3.3602
2004/1/2,3.1524
2004/1/5,3.8984
2004/1/6,4.2513
2004/1/7,3.7457
2004/1/8,3.8526
2004/1/9,3.8937
2004/1/12,3.7339
2004/1/13,3.9283
2004/1/14,3.6318
2004/1/15,3.7471
2004/1/16,3.7248
2004/1/17,3.7942
2004/1/18,3.8658
2004/1/19,3.7103
2004/1/20,3.7857
2004/1/21,3.7512
2004/1/29,3.7954
2004/1/30,3.8706
2004/2/2,3.8742
2004/2/3,3.8597
2004/2/4,3.9247
2004/2/5,3.8131
2004/2/6,3.9176
2004/2/9,3.8086
2004/2/10,3.8094
2004/2/11,3.6915
2004/2/12,3.8403
2004/2/13,3.8469
2004/2/16,3.7942
2004/2/17,3.8259
2004/2/18,3.8753
2004/2/19,3.8225
2004/2/20,3.8289
2004/2/23,3.8481
2004/2/24,3.7621
2004/2/25,3.8337
2004/2/26,3.7724
2004/2/27,3.8105
2004/3/1,3.8553
2004/3/2,3.9244
2004/3/3,3.9102
2004/3/4,3.7857
2004/3/5,3.8959
2004/3/8,3.7271
2004/3/9,3.8364
2004/3/10,3.8651
2004/3/11,3.8973
2004/3/12,3.9098
2004/3/15,3.8422
2004/3/16,3.7146
2004/3/17,3.8129
2004/3/18,3.8639
2004/3/19,4.084
2004/3/22,3.8717
2004/3/23,3.8858
2004/3/24,3.9508
2004/3/25,3.9207
2004/3/26,3.8891
2004/3/29,3.9486
2004/3/30,3.918
2004/3/31,3.9169
2004/4/1,3.9984
2004/4/5,3.9144
2004/4/6,3.921
2004/4/7,4.0357
2004/4/8,3.9325
2004/4/9,3.8125
2004/4/12,4.2585
2004/4/13,4.0871
2004/4/14,4.0197
2004/4/15,4.0298
2004/4/16,4.1717
2004/4/19,4.3781
2004/4/20,4.3421
2004/4/21,4.4034
2004/4/22,4.3105
2004/4/23,4.3191
2004/4/26,4.2202
2004/4/27,4.1195
2004/4/28,4.1827
2004/4/29,4.7672
2004/4/30,4.2841
2004/5/8,4.157
2004/5/9,4.0967
2004/5/10,4.4457
2004/5/11,4.4969
2004/5/12,4.4111
2004/5/13,4.394
2004/5/14,4.2026
2004/5/17,4.0394
2004/5/18,4.0367
2004/5/19,4.1587
2004/5/20,4.5566
2004/5/21,4.417
2004/5/24,4.3252
2004/5/25,4.0558
2004/5/26,4.2675
2004/5/27,4.4654
2004/5/28,4.2909
2004/5/31,4.6123
2004/6/1,4.212
2004/6/2,4.1946
2004/6/3,4.1249
2004/6/4,4.1287
2004/6/7,4.2625
2004/6/8,4.3123
2004/6/9,4.4238
2004/6/10,4.4352
2004/6/11,4.4333
2004/6/14,4.6821
2004/6/15,4.4172
2004/6/16,4.5856
2004/6/17,4.4614
2004/6/18,4.2855
2004/6/21,4.2874
2004/6/22,4.2854
2004/6/23,4.1158
2004/6/24,4.1205
2004/6/25,4.1599
2004/6/28,4.4138
2004/6/29,4.2664
2004/6/30,4.348
2004/7/1,4.4671
2004/7/2,4.5468
2004/7/5,4.4168
2004/7/6,4.4557
2004/7/7,4.6316
2004/7/8,4.6531
2004/7/9,4.4895
2004/7/12,4.6172
2004/7/13,4.8227
2004/7/14,5.0474
2004/7/15,4.9666
2004/7/16,4.625
2004/7/19,4.6158
2004/7/20,4.6903
2004/7/21,4.6153
2004/7/22,4.543
2004/7/23,4.9046
2004/7/26,4.7049
2004/7/27,4.7444
2004/7/28,4.5839
2004/7/29,4.5844
2004/7/30,4.6018
2004/8/2,4.5823
2004/8/3,4.6329
2004/8/4,4.9229
2004/8/5,4.4481
2004/8/6,4.48
2004/8/9,4.6375
2004/8/10,4.6546
2004/8/11,4.9325
2004/8/12,4.7544
2004/8/13,4.7084
2004/8/16,4.761
2004/8/17,4.2127
2004/8/18,4.9165
2004/8/19,4.9514
2004/8/20,4.9654
2004/8/23,4.8886
2004/8/24,4.925
2004/8/25,5.0239
2004/8/26,5.0648
2004/8/27,5.1082
2004/8/30,4.9779
2004/8/31,5.1676
2004/9/1,5.0037
2004/9/2,5.0886
2004/9/3,5.1487
2004/9/6,5.1459
2004/9/7,5.1358
2004/9/8,5.1422
2004/9/9,5.1501
2004/9/10,5.3727
2004/9/13,5.2062
2004/9/14,5.2588
2004/9/15,5.2149
2004/9/16,5.1743
2004/9/17,5.1718
2004/9/20,5.2687
2004/9/21,5.0207
2004/9/22,5.2731
2004/9/23,5.1776
2004/9/24,5.1429
2004/9/27,5.1556
2004/9/28,5.1374
2004/9/29,5.1657
2004/9/30,5.1266
2004/10/8,5.3191
2004/10/9,5.1327
2004/10/10,5.126
2004/10/11,5.0682
2004/10/12,5.0575
2004/10/13,4.965
2004/10/14,4.9812
2004/10/15,5.0177
2004/10/18,4.976
2004/10/19,5.0155
2004/10/20,4.9828
2004/10/21,4.9709
2004/10/22,5.0224
2004/10/25,4.9166
2004/10/26,4.9979
2004/10/27,4.9144
2004/10/28,5.1274
2004/10/29,4.8246
2004/11/1,5.073
2004/11/2,5.1175
2004/11/3,5.1649
2004/11/4,5.1333
2004/11/5,5.1609
2004/11/8,5.1915
2004/11/9,5.1584
2004/11/10,5.1843
2004/11/11,5.2714
2004/11/12,5.2956
2004/11/15,5.2664
2004/11/16,5.1902
2004/11/17,5.2479
2004/11/18,5.2584
2004/11/19,5.2413
2004/11/22,5.359
2004/11/23,5.3341
2004/11/24,5.274
2004/11/25,5.3029
2004/11/26,5.4071
2004/11/29,5.3187
2004/11/30,5.3419
2004/12/1,5.2554
2004/12/2,5.3109
2004/12/3,5.3427
2004/12/6,5.4127
2004/12/7,5.3266
2004/12/8,5.3685
2004/12/9,5.2732
2004/12/10,5.1744
2004/12/13,5.2915
2004/12/14,5.2528
2004/12/15,5.2611
2004/12/16,5.2419
2004/12/17,5.2252
2004/12/20,5.1804
2004/12/21,5.317
2004/12/22,5.2851
2004/12/23,5.3439
2004/12/24,5.272
2004/12/27,5.2118
2004/12/28,4.4611
2004/12/29,4.7165
2004/12/30,5.2506
2004/12/31,4.7332
2005/1/4,5.2221
2005/1/5,5.0084
2005/1/6,5.1707
2005/1/7,5.1533
2005/1/10,5.1988
2005/1/11,5.1536
2005/1/12,5.1645
2005/1/13,5.2205
2005/1/14,4.9943
2005/1/17,4.9739
2005/1/18,5.0648
2005/1/19,5.0085
2005/1/20,4.9256
2005/1/21,4.9313
2005/1/24,4.9654
2005/1/25,5.0338
2005/1/26,5.0081
2005/1/27,4.9684
2005/1/28,4.9038
2005/1/31,4.8982
2005/2/1,4.8877
2005/2/2,4.9248
2005/2/3,4.9044
2005/2/4,4.939
2005/2/5,4.8112
2005/2/6,4.8813
2005/2/7,4.8789
2005/2/8,4.8308
2005/2/16,4.7565
2005/2/17,4.8378
2005/2/18,4.8342
2005/2/21,4.845
2005/2/22,4.6593
2005/2/23,4.7866
2005/2/24,4.713
2005/2/25,4.6127
2005/2/28,4.8334
2005/3/1,4.7203
2005/3/2,4.7212
2005/3/3,4.6723
2005/3/4,4.7638
2005/3/7,4.7254
2005/3/8,4.7335
2005/3/9,4.6366
2005/3/10,4.6433
2005/3/11,4.6187
2005/3/14,4.5979
2005/3/15,4.5642
2005/3/16,4.5725
2005/3/17,4.4573
2005/3/18,4.4315
2005/3/21,4.4033
2005/3/22,4.4321
2005/3/23,4.5281
2005/3/24,4.4631
2005/3/25,4.4635
2005/3/28,4.3783
2005/3/29,4.3433
2005/3/30,4.1636
2005/3/31,4.1203
2005/4/1,4.2679
2005/4/4,4.1076
2005/4/5,4.1051
2005/4/6,4.1641
2005/4/7,4.0798
2005/4/8,4.0903
2005/4/11,4.16
2005/4/12,4.0229
2005/4/13,4.0652
2005/4/14,4.0287
2005/4/15,4.0379
2005/4/18,3.9734
2005/4/19,3.9847
2005/4/20,4.0468
2005/4/21,3.9981
2005/4/22,4.0433
2005/4/25,3.955
2005/4/26,4.0442
2005/4/27,4.0537
2005/4/28,4.0137
2005/4/29,4.0665
2005/4/30,4.0441
2005/5/8,4.0045
2005/5/9,4.0161
2005/5/10,3.9652
2005/5/11,3.9218
2005/5/12,3.9595
2005/5/13,3.8822
2005/5/16,3.9832
2005/5/17,3.935
2005/5/18,3.8757
2005/5/19,3.843
2005/5/20,3.7997
2005/5/23,3.693
2005/5/24,3.7293
2005/5/25,3.681
2005/5/26,3.7374
2005/5/27,3.7519
2005/5/30,3.8097
2005/5/31,3.8469
2005/6/1,3.8036
2005/6/2,3.7773
2005/6/3,3.7774
2005/6/6,3.715
2005/6/7,3.7696
2005/6/8,3.7747
2005/6/9,3.7642
2005/6/10,3.7272
2005/6/13,3.7023
2005/6/14,3.7634
2005/6/15,3.5681
2005/6/16,3.4959
2005/6/17,3.4813
2005/6/20,3.5217
2005/6/21,3.5434
2005/6/22,3.5291
2005/6/23,3.421
2005/6/24,3.5004
2005/6/27,3.7683
2005/6/28,3.6306
2005/6/29,3.5861
2005/6/30,3.653
2005/7/1,3.5783
2005/7/4,3.5905
2005/7/5,3.5329
2005/7/6,3.536
2005/7/7,3.3891
2005/7/8,3.3102
2005/7/11,3.3298
2005/7/12,3.2836
2005/7/13,3.2273
2005/7/14,3.2041
2005/7/15,3.2849
2005/7/18,3.3014
2005/7/19,3.3426
2005/7/20,3.3833
2005/7/21,3.3861
2005/7/22,3.3633
2005/7/25,3.4366
2005/7/26,3.4747
2005/7/27,3.5569
2005/7/28,3.3667
2005/7/29,3.3874
2005/8/1,3.2113
2005/8/2,3.2981
2005/8/3,3.2242
2005/8/4,3.1522
2005/8/5,3.1511
2005/8/8,3.1784
2005/8/9,3.2738
2005/8/10,3.2313
2005/8/11,3.2997
2005/8/12,3.2928
2005/8/15,3.3398
2005/8/16,3.3064
2005/8/17,3.3434
2005/8/18,3.2974
2005/8/19,3.3922
2005/8/22,3.3074
2005/8/23,3.2609
2005/8/24,3.3213
2005/8/25,3.4579
2005/8/26,3.4414
2005/8/29,3.4528
2005/8/30,3.5014
2005/8/31,3.5608
2005/9/1,3.511
2005/9/2,3.5395
2005/9/5,3.5278
2005/9/6,3.4421
2005/9/7,3.4427
2005/9/8,3.3796
2005/9/9,3.3622
2005/9/12,3.3343
2005/9/13,3.2859
2005/9/14,3.3046
2005/9/15,3.3103
2005/9/16,3.1838
2005/9/19,3.2322
2005/9/20,3.3878
2005/9/21,3.3698
2005/9/22,3.208
2005/9/23,3.2703
2005/9/26,3.3604
2005/9/27,3.3999
2005/9/28,3.206
2005/9/29,3.1869
2005/9/30,3.2404
2005/10/8,3.2313
2005/10/9,3.2441
2005/10/10,3.1841
2005/10/11,2.9987
2005/10/12,3.0104
2005/10/13,2.9959
2005/10/14,3.0171
2005/10/17,2.9694
2005/10/18,2.9479
2005/10/19,2.9127
2005/10/20,2.8718
2005/10/21,2.8919
2005/10/24,2.7938
2005/10/25,2.922
2005/10/26,2.8096
2005/10/27,2.8717
2005/10/28,2.9417
2005/10/31,3.0613
2005/11/1,2.98
2005/11/2,2.979
2005/11/3,3.0094
2005/11/4,3.171
2005/11/7,3.0234
2005/11/8,3.1039
2005/11/9,3.1317
2005/11/10,3.1441
2005/11/11,3.1598
2005/11/14,3.1996
2005/11/15,3.192
2005/11/16,3.5099
2005/11/17,3.4509
2005/11/18,3.4946
2005/11/21,3.4832
2005/11/22,3.3614
2005/11/23,3.3553
2005/11/24,3.4622
2005/11/25,3.4343
2005/11/28,3.4318
2005/11/29,3.3613
2005/11/30,3.3255
2005/12/1,3.3169
2005/12/2,3.2544
2005/12/5,3.3185
2005/12/6,3.2601
2005/12/7,3.269
2005/12/8,3.2844
2005/12/9,3.3271
2005/12/12,3.2389
2005/12/13,3.2956
2005/12/14,3.2309
2005/12/15,3.2145
2005/12/16,3.1767
2005/12/19,3.1542
2005/12/20,3.1905
2005/12/21,3.1296
2005/12/22,3.2789
2005/12/23,3.1474
2005/12/26,3.2171
2005/12/27,3.2485
2005/12/28,3.1641
2005/12/29,3.1746
2005/12/30,3.2236
2005/12/31,3.1216
2006/1/4,3.072
2006/1/5,2.9971
2006/1/6,3.0848
2006/1/9,3.0634
2006/1/10,3.0476
2006/1/11,3.0678
2006/1/12,3.0432
2006/1/13,3.0229
2006/1/16,3.0311
2006/1/17,3.0129
2006/1/18,2.9972
2006/1/19,2.9916
2006/1/20,3.0439
2006/1/23,3.0789
2006/1/24,2.9676
2006/1/25,2.9589
2006/1/26,2.9546
2006/1/27,2.9796
2006/1/28,2.9795
2006/2/5,2.9837
2006/2/6,3.0107
2006/2/7,2.9412
2006/2/8,2.9715
2006/2/9,2.8715
2006/2/10,2.8673
2006/2/13,2.8475
2006/2/14,2.8723
2006/2/15,2.9109
2006/2/16,2.875
2006/2/17,2.9412
2006/2/20,2.9124
2006/2/21,2.9955
2006/2/22,2.9172
2006/2/23,2.9937
2006/2/24,2.9451
2006/2/27,2.9225
2006/2/28,2.9266
2006/3/1,2.9
2006/3/2,2.9
2006/3/3,2.87
2006/3/6,2.93
2006/3/7,2.9
2006/3/8,2.88
2006/3/9,2.88
2006/3/10,2.89
2006/3/13,2.9
2006/3/14,2.9
2006/3/15,2.91
2006/3/16,2.91
2006/3/17,2.92
2006/3/20,2.93
2006/3/21,2.92
2006/3/22,2.93
2006/3/23,2.912
2006/3/24,2.9
2006/3/27,2.92
2006/3/28,2.92
2006/3/29,2.94
2006/3/30,2.94
2006/3/31,2.94
2006/4/3,2.92
2006/4/4,2.92
2006/4/5,2.91
2006/4/6,2.94
2006/4/7,2.9291
2006/4/10,2.93
2006/4/11,2.97
2006/4/12,2.98
2006/4/13,2.9405
2006/4/14,2.95
2006/4/17,2.94
2006/4/18,3.01
2006/4/19,3.01
2006/4/20,3
2006/4/21,3.048
2006/4/24,3.05
2006/4/25,3.06
2006/4/26,3.05
2006/4/27,3.01
2006/4/28,3.01
2006/4/29,3
2006/4/30,3
2006/5/8,3.02
2006/5/9,3
2006/5/10,3
2006/5/11,3
2006/5/12,3.02
2006/5/15,3.03
2006/5/16,3.02
2006/5/17,3
2006/5/18,3
2006/5/19,2.99
2006/5/22,3
2006/5/23,3.02
2006/5/24,3
2006/5/25,3
2006/5/26,3
2006/5/29,3.03
2006/5/30,3.02
2006/5/31,3.02
2006/6/1,3.03
2006/6/2,3.05
2006/6/5,3.03
2006/6/6,3.02
2006/6/7,3.05
2006/6/8,3.05
2006/6/9,3.03
2006/6/12,3.05
2006/6/13,3.08
2006/6/14,3.09
2006/6/15,3.1
2006/6/16,3.1
2006/6/19,3.12
2006/6/20,3.1
2006/6/21,3.15
2006/6/22,3.12
2006/6/23,3.13
2006/6/26,3.15
2006/6/27,3.15
2006/6/28,3.15
2006/6/29,3.15
2006/6/30,3.165
2006/7/3,3.159
2006/7/4,3.15
2006/7/5,3.18
2006/7/6,3.172
2006/7/7,3.18
2006/7/10,3.1729
2006/7/11,3.1689
2006/7/12,3.2
2006/7/13,3.23
2006/7/14,3.235
2006/7/17,3.2
2006/7/18,3.2
2006/7/19,3.19
2006/7/20,3.2
2006/7/21,3.2
2006/7/24,3.25
2006/7/25,3.24
2006/7/26,3.25
2006/7/27,3.275
2006/7/28,3.25
2006/7/31,3.26
2006/8/1,3.25
2006/8/2,3.25
2006/8/3,3.24
2006/8/4,3.25
2006/8/7,3.25
2006/8/8,3.25
2006/8/9,3.26
2006/8/10,3.26
2006/8/11,3.255
2006/8/14,3.245
2006/8/15,3.245
2006/8/16,3.24
2006/8/17,3.24
2006/8/18,3.2
2006/8/21,3.26
2006/8/22,3.254
2006/8/23,3.251
2006/8/24,3.248
2006/8/25,3.2389
2006/8/28,3.256
2006/8/29,3.25
2006/8/30,3.24
2006/8/31,3.238
2006/9/1,3.23
2006/9/4,3.23
2006/9/5,3.225
2006/9/6,3.21
2006/9/7,3.201
2006/9/8,3.2
2006/9/11,3.2
2006/9/12,3.18
2006/9/13,3.18
2006/9/14,3.172
2006/9/15,3.17
2006/9/18,3.155
2006/9/19,3.15
2006/9/20,3.13
2006/9/21,3.11
2006/9/22,3.05
2006/9/25,3
2006/9/26,3
2006/9/27,3
2006/9/28,3
2006/9/29,3
2006/9/30,2.999
2006/10/8,3
2006/10/9,3
2006/10/10,2.99
2006/10/11,2.97
2006/10/12,2.9552
2006/10/13,2.9541
