,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4871987.0,601198.XSHG,31.81,0.03,4.45,12.74,3.84,250400.0,331.03,50000.0,66.1,2015-02-26,31.8114
0,4871988.0,601198.XSHG,34.99,0.01,4.9,14.02,4.22,250400.0,364.08,50000.0,72.7,2015-02-27,34.9877
0,4871988.0,601198.XSHG,34.99,0.01,4.9,14.02,4.22,250400.0,364.08,50000.0,72.7,2015-02-27,34.9877
0,4871988.0,601198.XSHG,34.99,0.01,4.9,14.02,4.22,250400.0,364.08,50000.0,72.7,2015-02-27,34.9877
0,4871989.0,601198.XSHG,38.48,0.01,5.39,15.41,4.64,250400.0,400.39,50000.0,79.95,2015-03-02,38.4769
0,4871990.0,601198.XSHG,42.33,0.05,5.92,16.96,5.11,250400.0,440.45,50000.0,87.95,2015-03-03,42.327
0,4871991.0,601198.XSHG,46.56,0.19,6.52,18.65,5.62,250400.0,484.52,50000.0,96.75,2015-03-04,46.5621
0,4871992.0,601198.XSHG,51.23,0.61,7.17,20.52,6.18,250400.0,533.1,50000.0,106.45,2015-03-05,51.2303
0,4871993.0,601198.XSHG,56.36,1.49,7.89,22.57,6.8,250400.0,586.44,50000.0,117.1,2015-03-06,56.3558
0,4871993.0,601198.XSHG,56.36,1.49,7.89,22.57,6.8,250400.0,586.44,50000.0,117.1,2015-03-06,56.3558
0,4871993.0,601198.XSHG,56.36,1.49,7.89,22.57,6.8,250400.0,586.44,50000.0,117.1,2015-03-06,56.3558
0,4871994.0,601198.XSHG,54.05,54.8,7.56,21.65,6.52,250400.0,562.4,50000.0,112.3,2015-03-09,54.0457
0,4871995.0,601198.XSHG,51.9,27.74,7.26,20.79,6.26,250400.0,540.11,50000.0,107.85,2015-03-10,51.9041
0,4871996.0,601198.XSHG,50.22,20.28,7.03,20.12,6.06,250400.0,522.58,50000.0,104.35,2015-03-11,50.2197
0,4871997.0,601198.XSHG,51.45,25.13,7.2,20.61,6.21,250400.0,535.36,50000.0,106.9,2015-03-12,51.4469
0,4871998.0,601198.XSHG,50.48,16.78,7.07,20.22,6.09,250400.0,525.34,50000.0,104.9,2015-03-13,50.4844
0,4871998.0,601198.XSHG,50.48,16.78,7.07,20.22,6.09,250400.0,525.34,50000.0,104.9,2015-03-13,50.4844
0,4871998.0,601198.XSHG,50.48,16.78,7.07,20.22,6.09,250400.0,525.34,50000.0,104.9,2015-03-13,50.4844
0,4871999.0,601198.XSHG,55.54,36.73,7.77,22.25,6.7,250400.0,577.92,50000.0,115.4,2015-03-16,55.5376
0,4872000.0,601198.XSHG,56.38,35.22,7.89,22.58,6.8,250400.0,586.69,50000.0,117.15,2015-03-17,56.3798
0,4872001.0,601198.XSHG,56.21,23.6,7.87,22.52,6.78,250400.0,584.93,50000.0,116.8,2015-03-18,56.2114
0,4872002.0,601198.XSHG,57.9,23.67,8.1,23.19,6.98,250400.0,602.46,50000.0,120.3,2015-03-19,57.8958
0,4872003.0,601198.XSHG,60.18,26.66,8.42,24.11,7.26,250400.0,626.25,50000.0,125.05,2015-03-20,60.1818
0,4872003.0,601198.XSHG,60.18,26.66,8.42,24.11,7.26,250400.0,626.25,50000.0,125.05,2015-03-20,60.1818
0,4872003.0,601198.XSHG,60.18,26.66,8.42,24.11,7.26,250400.0,626.25,50000.0,125.05,2015-03-20,60.1818
0,4872004.0,601198.XSHG,60.23,19.15,8.43,24.13,7.26,250400.0,626.75,50000.0,125.15,2015-03-23,60.2299
0,4872005.0,601198.XSHG,57.87,17.98,8.1,23.18,6.98,250400.0,602.21,50000.0,120.25,2015-03-24,57.8717
0,4872006.0,601198.XSHG,57.51,11.5,8.05,23.04,6.94,250400.0,598.46,50000.0,119.5,2015-03-25,57.5108
0,4872007.0,601198.XSHG,59.15,20.85,8.28,23.69,7.13,250400.0,615.48,50000.0,122.9,2015-03-26,59.1471
0,4872008.0,601198.XSHG,58.21,11.83,8.15,23.32,7.02,250400.0,605.72,50000.0,120.95,2015-03-27,58.2086
0,4872008.0,601198.XSHG,58.21,11.83,8.15,23.32,7.02,250400.0,605.72,50000.0,120.95,2015-03-27,58.2086
0,4872008.0,601198.XSHG,58.21,11.83,8.15,23.32,7.02,250400.0,605.72,50000.0,120.95,2015-03-27,58.2086
0,4872009.0,601198.XSHG,58.71,14.99,8.22,23.52,7.08,250400.0,610.98,50000.0,122.0,2015-03-30,58.7139
0,4872010.0,601198.XSHG,60.57,25.84,5.01,24.26,7.31,250400.0,630.26,50000.0,125.85,2015-03-31,60.5668
0,4872011.0,601198.XSHG,63.43,19.46,5.24,25.41,7.65,250400.0,660.05,50000.0,131.8,2015-04-01,63.4303
0,4872012.0,601198.XSHG,63.36,12.39,5.24,25.38,7.64,250400.0,659.3,50000.0,131.65,2015-04-02,63.3581
0,4872013.0,601198.XSHG,69.4,19.85,5.74,27.8,8.37,250400.0,722.15,50000.0,144.2,2015-04-03,69.398
0,4872013.0,601198.XSHG,69.4,19.85,5.74,27.8,8.37,250400.0,722.15,50000.0,144.2,2015-04-03,69.398
0,4872013.0,601198.XSHG,69.4,19.85,5.74,27.8,8.37,250400.0,722.15,50000.0,144.2,2015-04-03,69.398
0,4872013.0,601198.XSHG,69.4,19.85,5.74,27.8,8.37,250400.0,722.15,50000.0,144.2,2015-04-03,69.398
0,4872014.0,601198.XSHG,71.15,25.76,5.88,28.5,8.58,250400.0,740.43,50000.0,147.85,2015-04-07,71.1546
0,4872015.0,601198.XSHG,78.28,21.38,6.47,31.36,9.44,250400.0,814.55,50000.0,162.65,2015-04-08,78.2772
0,4872016.0,601198.XSHG,81.91,31.69,6.77,32.81,9.88,250400.0,852.36,50000.0,170.2,2015-04-09,81.9108
0,4872017.0,601198.XSHG,83.47,21.97,6.9,33.44,10.07,250400.0,868.64,50000.0,173.45,2015-04-10,83.4749
0,4872017.0,601198.XSHG,83.47,21.97,6.9,33.44,10.07,250400.0,868.64,50000.0,173.45,2015-04-10,83.4749
0,4872017.0,601198.XSHG,83.47,21.97,6.9,33.44,10.07,250400.0,868.64,50000.0,173.45,2015-04-10,83.4749
0,4872018.0,601198.XSHG,80.83,17.52,6.68,32.38,9.75,250400.0,841.09,50000.0,167.95,2015-04-13,80.8279
0,4872019.0,601198.XSHG,78.95,14.55,6.53,31.63,9.52,250400.0,821.56,50000.0,164.05,2015-04-14,78.951
0,4872020.0,601198.XSHG,75.32,10.75,6.23,30.17,9.08,250400.0,783.75,50000.0,156.5,2015-04-15,75.3175
0,4872021.0,601198.XSHG,75.22,8.83,6.22,30.13,9.07,250400.0,782.75,50000.0,156.3,2015-04-16,75.2212
0,4872022.0,601198.XSHG,75.8,12.72,6.26,30.36,9.14,250400.0,788.76,50000.0,157.5,2015-04-17,75.7987
0,4872022.0,601198.XSHG,75.8,12.72,6.26,30.36,9.14,250400.0,788.76,50000.0,157.5,2015-04-17,75.7987
0,4872022.0,601198.XSHG,75.8,12.72,6.26,30.36,9.14,250400.0,788.76,50000.0,157.5,2015-04-17,75.7987
0,4872023.0,601198.XSHG,70.99,12.23,5.87,28.44,8.56,250400.0,738.68,50000.0,147.5,2015-04-20,70.9861
0,4872024.0,601198.XSHG,78.08,16.77,6.45,31.28,9.42,250400.0,812.55,50000.0,162.25,2015-04-21,78.0847
0,4872025.0,601198.XSHG,81.36,20.75,6.72,32.59,9.81,250400.0,846.6,50000.0,169.05,2015-04-22,81.3573
0,4872026.0,601198.XSHG,79.67,13.79,6.59,31.91,9.61,250400.0,829.07,50000.0,165.55,2015-04-23,79.6729
0,4872027.0,601198.XSHG,76.45,10.5,6.32,30.62,9.22,250400.0,795.52,50000.0,158.85,2015-04-24,76.4484
0,4872027.0,601198.XSHG,76.45,10.5,6.32,30.62,9.22,250400.0,795.52,50000.0,158.85,2015-04-24,76.4484
0,4872027.0,601198.XSHG,76.45,10.5,6.32,30.62,9.22,250400.0,795.52,50000.0,158.85,2015-04-24,76.4484
0,4872028.0,601198.XSHG,76.83,8.6,6.35,30.78,9.27,250400.0,799.53,50000.0,159.65,2015-04-27,76.8335
0,4872029.0,601198.XSHG,76.26,10.2,6.3,30.55,9.2,250400.0,793.52,50000.0,158.45,2015-04-28,76.2559
0,4872030.0,601198.XSHG,76.81,6.98,6.35,30.77,9.26,250400.0,799.28,50000.0,159.6,2015-04-29,76.8094
0,4872031.0,601198.XSHG,53.0,7.68,6.26,23.01,5.5,250400.0,788.26,50000.0,157.4,2015-04-30,75.7506
0,4872031.0,601198.XSHG,53.0,7.68,6.26,23.01,5.5,250400.0,788.26,50000.0,157.4,2015-04-30,75.7506
0,4872031.0,601198.XSHG,53.0,7.68,6.26,23.01,5.5,250400.0,788.26,50000.0,157.4,2015-04-30,75.7506
0,4872031.0,601198.XSHG,53.0,7.68,6.26,23.01,5.5,250400.0,788.26,50000.0,157.4,2015-04-30,75.7506
0,4872032.0,601198.XSHG,51.97,7.01,6.14,22.56,5.39,250400.0,772.98,50000.0,154.35,2015-05-04,74.2828
0,4872033.0,601198.XSHG,50.57,7.56,5.97,21.95,5.25,250400.0,752.2,50000.0,150.2,2015-05-05,72.2855
0,4872034.0,601198.XSHG,50.64,6.58,5.98,21.98,5.25,250400.0,753.2,50000.0,150.4,2015-05-06,72.3818
0,4872035.0,601198.XSHG,50.93,5.29,6.02,22.11,5.28,250400.0,757.46,50000.0,151.25,2015-05-07,72.7909
0,4872036.0,601198.XSHG,51.35,6.32,6.07,22.29,5.33,250400.0,763.72,50000.0,152.5,2015-05-08,73.3924
0,4872036.0,601198.XSHG,51.35,6.32,6.07,22.29,5.33,250400.0,763.72,50000.0,152.5,2015-05-08,73.3924
0,4872036.0,601198.XSHG,51.35,6.32,6.07,22.29,5.33,250400.0,763.72,50000.0,152.5,2015-05-08,73.3924
0,4872037.0,601198.XSHG,53.55,9.33,6.33,23.25,5.56,250400.0,796.52,50000.0,159.05,2015-05-11,76.5447
0,4872038.0,601198.XSHG,55.15,12.84,6.52,23.94,5.72,250400.0,820.31,50000.0,163.8,2015-05-12,78.8307
0,4872039.0,601198.XSHG,53.67,8.31,6.34,23.3,5.57,250400.0,798.28,50000.0,159.4,2015-05-13,76.7131
0,4872040.0,601198.XSHG,53.32,6.59,6.3,23.14,5.53,250400.0,793.02,50000.0,158.35,2015-05-14,76.2078
0,4872041.0,601198.XSHG,51.21,5.88,6.05,22.23,5.31,250400.0,761.72,50000.0,152.1,2015-05-15,73.1999
0,4872041.0,601198.XSHG,51.21,5.88,6.05,22.23,5.31,250400.0,761.72,50000.0,152.1,2015-05-15,73.1999
0,4872041.0,601198.XSHG,51.21,5.88,6.05,22.23,5.31,250400.0,761.72,50000.0,152.1,2015-05-15,73.1999
0,4872042.0,601198.XSHG,51.65,6.03,6.1,22.42,5.36,250400.0,768.23,50000.0,153.4,2015-05-18,73.8256
0,4872043.0,601198.XSHG,56.82,21.37,6.71,24.67,5.89,250400.0,845.1,50000.0,168.75,2015-05-19,81.2129
0,4872044.0,601198.XSHG,55.39,17.24,6.54,24.04,5.75,250400.0,823.82,50000.0,164.5,2015-05-20,79.1676
0,4872045.0,601198.XSHG,56.8,13.74,6.71,24.66,5.89,250400.0,844.85,50000.0,168.7,2015-05-21,81.1889
0,4872046.0,601198.XSHG,62.48,24.2,7.38,27.12,6.48,250400.0,929.23,50000.0,185.55,2015-05-22,89.2981
0,4872046.0,601198.XSHG,62.48,24.2,7.38,27.12,6.48,250400.0,929.23,50000.0,185.55,2015-05-22,89.2981
0,4872046.0,601198.XSHG,62.48,24.2,7.38,27.12,6.48,250400.0,929.23,50000.0,185.55,2015-05-22,89.2981
0,4872047.0,601198.XSHG,64.98,26.98,7.68,28.21,6.74,250400.0,966.54,50000.0,193.0,2015-05-25,92.8835
0,4872048.0,601198.XSHG,67.32,21.52,7.95,29.23,6.98,250400.0,1001.35,50000.0,199.95,2015-05-26,96.2283
0,4872049.0,601198.XSHG,66.87,15.52,7.9,29.03,6.94,250400.0,994.59,50000.0,198.6,2015-05-27,95.5786
0,4872050.0,601198.XSHG,63.65,20.89,7.52,27.63,6.6,250400.0,946.76,50000.0,189.05,2015-05-28,90.9826
0,4872051.0,601198.XSHG,67.36,20.63,7.96,29.24,6.99,250400.0,1001.85,50000.0,200.05,2015-05-29,96.2764
0,4872051.0,601198.XSHG,67.36,20.63,7.96,29.24,6.99,250400.0,1001.85,50000.0,200.05,2015-05-29,96.2764
0,4872051.0,601198.XSHG,67.36,20.63,7.96,29.24,6.99,250400.0,1001.85,50000.0,200.05,2015-05-29,96.2764
0,4872052.0,601198.XSHG,71.45,19.68,8.44,31.02,7.41,250400.0,1062.7,50000.0,212.2,2015-06-01,102.1238
0,4872053.0,601198.XSHG,70.1,13.71,8.28,30.43,7.27,250400.0,1042.67,50000.0,208.2,2015-06-02,100.1987
0,4872054.0,601198.XSHG,67.71,10.48,8.0,29.39,7.02,250400.0,1007.11,50000.0,201.1,2015-06-03,96.7818
0,4872055.0,601198.XSHG,67.78,12.31,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-04,96.878
0,4872056.0,601198.XSHG,67.78,,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-05,96.878
0,4872056.0,601198.XSHG,67.78,,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-05,96.878
0,4872056.0,601198.XSHG,67.78,,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-05,96.878
0,4872057.0,601198.XSHG,67.78,,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-08,96.878
0,4872058.0,601198.XSHG,67.78,,8.01,29.42,7.03,250400.0,1008.11,50000.0,201.3,2015-06-09,96.878
0,4872059.0,601198.XSHG,67.29,13.43,7.95,29.21,6.98,250400.0,1000.85,50000.0,199.85,2015-06-10,96.1802
0,4872060.0,601198.XSHG,64.7,9.81,7.64,28.09,6.71,250400.0,962.29,50000.0,192.15,2015-06-11,92.4745
0,4872061.0,601198.XSHG,65.09,7.62,7.69,28.25,6.75,250400.0,968.05,50000.0,193.3,2015-06-12,93.0279
0,4872061.0,601198.XSHG,65.09,7.62,7.69,28.25,6.75,250400.0,968.05,50000.0,193.3,2015-06-12,93.0279
0,4872061.0,601198.XSHG,65.09,7.62,7.69,28.25,6.75,250400.0,968.05,50000.0,193.3,2015-06-12,93.0279
0,4872062.0,601198.XSHG,63.44,6.99,7.49,27.54,6.58,250400.0,943.51,50000.0,188.4,2015-06-15,90.6697
0,4872063.0,601198.XSHG,61.57,6.79,7.27,26.73,6.39,250400.0,915.71,50000.0,182.85,2015-06-16,87.9987
0,4872064.0,601198.XSHG,61.31,5.88,7.24,26.62,6.36,250400.0,911.96,50000.0,182.1,2015-06-17,87.6378
0,4872065.0,601198.XSHG,58.05,5.88,6.86,25.2,6.02,250400.0,863.38,50000.0,172.4,2015-06-18,82.9695
0,4872066.0,601198.XSHG,55.17,5.91,6.52,23.95,5.72,250400.0,820.56,50000.0,163.85,2015-06-19,78.8548
0,4872066.0,601198.XSHG,55.17,5.91,6.52,23.95,5.72,250400.0,820.56,50000.0,163.85,2015-06-19,78.8548
0,4872066.0,601198.XSHG,55.17,5.91,6.52,23.95,5.72,250400.0,820.56,50000.0,163.85,2015-06-19,78.8548
0,4872066.0,601198.XSHG,55.17,5.91,6.52,23.95,5.72,250400.0,820.56,50000.0,163.85,2015-06-19,78.8548
0,4872067.0,601198.XSHG,57.21,6.26,6.76,24.83,5.93,250400.0,850.86,50000.0,169.9,2015-06-23,81.7664
0,4872068.0,601198.XSHG,59.48,8.0,7.03,25.82,6.17,250400.0,884.66,50000.0,176.65,2015-06-24,85.0149
0,4872069.0,601198.XSHG,55.57,8.17,6.57,24.12,5.77,250400.0,826.57,50000.0,165.05,2015-06-25,79.4323
0,4872070.0,601198.XSHG,50.02,8.63,5.91,21.71,5.19,250400.0,743.94,50000.0,148.55,2015-06-26,71.4915
0,4872070.0,601198.XSHG,50.02,8.63,5.91,21.71,5.19,250400.0,743.94,50000.0,148.55,2015-06-26,71.4915
0,4872070.0,601198.XSHG,50.02,8.63,5.91,21.71,5.19,250400.0,743.94,50000.0,148.55,2015-06-26,71.4915
0,4872071.0,601198.XSHG,46.16,9.76,5.45,20.04,4.79,250400.0,686.6,50000.0,137.1,2015-06-29,65.981
0,4872072.0,601198.XSHG,50.35,10.25,5.78,21.86,5.22,250400.0,748.95,50000.0,149.55,2015-06-30,71.9727
0,4872073.0,601198.XSHG,45.71,8.2,5.25,19.84,4.74,250400.0,679.84,50000.0,135.75,2015-07-01,65.3313
0,4872074.0,601198.XSHG,44.56,9.18,5.12,19.34,4.62,250400.0,662.81,50000.0,132.35,2015-07-02,63.695
0,4872075.0,601198.XSHG,40.51,8.5,4.65,17.58,4.2,250400.0,602.46,50000.0,120.3,2015-07-03,57.8958
0,4872075.0,601198.XSHG,40.51,8.5,4.65,17.58,4.2,250400.0,602.46,50000.0,120.3,2015-07-03,57.8958
0,4872075.0,601198.XSHG,40.51,8.5,4.65,17.58,4.2,250400.0,602.46,50000.0,120.3,2015-07-03,57.8958
0,4872076.0,601198.XSHG,42.64,11.01,4.9,18.51,4.42,250400.0,634.26,50000.0,126.65,2015-07-06,60.9518
0,4872077.0,601198.XSHG,38.38,8.32,4.41,16.66,3.98,250400.0,570.91,50000.0,114.0,2015-07-07,54.8639
0,4872078.0,601198.XSHG,34.55,0.64,3.97,15.0,3.58,250400.0,513.82,50000.0,102.6,2015-07-08,49.3775
0,4872079.0,601198.XSHG,38.0,18.34,4.36,16.49,3.94,250400.0,565.15,50000.0,112.85,2015-07-09,54.3104
0,4872080.0,601198.XSHG,41.8,18.17,4.8,18.15,4.34,250400.0,621.74,50000.0,124.15,2015-07-10,59.7487
0,4872080.0,601198.XSHG,41.8,18.17,4.8,18.15,4.34,250400.0,621.74,50000.0,124.15,2015-07-10,59.7487
0,4872080.0,601198.XSHG,41.8,18.17,4.8,18.15,4.34,250400.0,621.74,50000.0,124.15,2015-07-10,59.7487
0,4872081.0,601198.XSHG,44.04,18.45,5.06,19.12,4.57,250400.0,655.05,50000.0,130.8,2015-07-13,62.9491
0,4872082.0,601198.XSHG,41.31,14.17,4.74,17.93,4.29,250400.0,614.48,50000.0,122.7,2015-07-14,59.0508
0,4872083.0,601198.XSHG,37.21,10.66,4.27,16.15,3.86,250400.0,553.38,50000.0,110.5,2015-07-15,53.1794
0,4872084.0,601198.XSHG,37.31,7.79,4.28,16.19,3.87,250400.0,554.89,50000.0,110.8,2015-07-16,53.3238
0,4872085.0,601198.XSHG,39.55,7.94,4.54,17.17,4.1,250400.0,588.19,50000.0,117.45,2015-07-17,56.5242
0,4872085.0,601198.XSHG,39.55,7.94,4.54,17.17,4.1,250400.0,588.19,50000.0,117.45,2015-07-17,56.5242
0,4872085.0,601198.XSHG,39.55,7.94,4.54,17.17,4.1,250400.0,588.19,50000.0,117.45,2015-07-17,56.5242
0,4872086.0,601198.XSHG,38.92,7.92,4.47,16.9,4.04,250400.0,578.92,50000.0,115.6,2015-07-20,55.6339
0,4872087.0,601198.XSHG,40.49,11.38,4.65,17.58,4.2,250400.0,602.21,50000.0,120.25,2015-07-21,57.8717
0,4872088.0,601198.XSHG,40.0,7.49,4.59,17.36,4.15,250400.0,594.95,50000.0,118.8,2015-07-22,57.1739
0,4872089.0,601198.XSHG,42.9,14.55,4.93,18.62,4.45,250400.0,638.02,50000.0,127.4,2015-07-23,61.3128
0,4872090.0,601198.XSHG,40.99,13.17,4.71,17.8,4.25,250400.0,609.72,50000.0,121.75,2015-07-24,58.5936
0,4872090.0,601198.XSHG,40.99,13.17,4.71,17.8,4.25,250400.0,609.72,50000.0,121.75,2015-07-24,58.5936
0,4872090.0,601198.XSHG,40.99,13.17,4.71,17.8,4.25,250400.0,609.72,50000.0,121.75,2015-07-24,58.5936
0,4872091.0,601198.XSHG,36.9,9.05,4.24,16.02,3.83,250400.0,548.88,50000.0,109.6,2015-07-27,52.7463
0,4872092.0,601198.XSHG,38.5,15.47,4.42,16.71,3.99,250400.0,572.66,50000.0,114.35,2015-07-28,38.5025
0,4872093.0,601198.XSHG,38.62,8.76,4.43,16.76,4.01,250400.0,574.42,50000.0,114.7,2015-07-29,55.2007
0,4872094.0,601198.XSHG,36.65,7.54,4.21,15.91,3.8,250400.0,545.12,50000.0,108.85,2015-07-30,52.3854
0,4872095.0,601198.XSHG,36.23,4.83,4.16,15.73,3.76,250400.0,538.86,50000.0,107.6,2015-07-31,51.7838
0,4872095.0,601198.XSHG,36.23,4.83,4.16,15.73,3.76,250400.0,538.86,50000.0,107.6,2015-07-31,51.7838
0,4872095.0,601198.XSHG,36.23,4.83,4.16,15.73,3.76,250400.0,538.86,50000.0,107.6,2015-07-31,51.7838
0,4872096.0,601198.XSHG,35.61,5.53,4.09,15.46,3.69,250400.0,529.6,50000.0,105.75,2015-08-03,50.8934
0,4872097.0,601198.XSHG,37.14,5.95,4.26,16.12,3.85,250400.0,552.38,50000.0,110.3,2015-08-04,53.0832
0,4872098.0,601198.XSHG,36.04,4.82,4.14,15.65,3.74,250400.0,536.11,50000.0,107.05,2015-08-05,51.5191
0,4872099.0,601198.XSHG,35.15,3.53,4.04,15.26,3.65,250400.0,522.84,50000.0,104.4,2015-08-06,50.2437
0,4872100.0,601198.XSHG,36.4,5.06,4.18,15.8,3.78,250400.0,541.36,50000.0,108.1,2015-08-07,52.0244
0,4872100.0,601198.XSHG,36.4,5.06,4.18,15.8,3.78,250400.0,541.36,50000.0,108.1,2015-08-07,52.0244
0,4872100.0,601198.XSHG,36.4,5.06,4.18,15.8,3.78,250400.0,541.36,50000.0,108.1,2015-08-07,52.0244
0,4872101.0,601198.XSHG,40.03,10.31,4.6,17.38,4.15,250400.0,595.45,50000.0,118.9,2015-08-10,57.222
0,4872102.0,601198.XSHG,40.84,15.88,4.69,17.73,4.24,250400.0,607.47,50000.0,121.3,2015-08-11,58.3771
0,4872103.0,601198.XSHG,41.04,12.11,4.71,17.82,4.26,250400.0,610.48,50000.0,121.9,2015-08-12,58.6658
0,4872104.0,601198.XSHG,42.34,10.88,4.86,18.38,4.39,250400.0,629.76,50000.0,125.75,2015-08-13,60.5187
0,4872105.0,601198.XSHG,43.76,12.69,5.02,18.99,4.54,250400.0,650.79,50000.0,129.95,2015-08-14,62.54
0,4872105.0,601198.XSHG,43.76,12.69,5.02,18.99,4.54,250400.0,650.79,50000.0,129.95,2015-08-14,62.54
0,4872105.0,601198.XSHG,43.76,12.69,5.02,18.99,4.54,250400.0,650.79,50000.0,129.95,2015-08-14,62.54
0,4872106.0,601198.XSHG,42.41,10.33,4.87,18.41,4.4,250400.0,630.76,50000.0,125.95,2015-08-17,60.6149
0,4872107.0,601198.XSHG,27.75,14.58,4.42,11.84,2.05,250400.0,572.16,50000.0,114.25,2015-08-18,54.9842
0,4872108.0,601198.XSHG,28.37,9.32,4.52,12.11,2.09,250400.0,584.93,50000.0,116.8,2015-08-19,56.2114
0,4872109.0,601198.XSHG,26.65,6.42,4.24,11.37,1.96,250400.0,549.38,50000.0,109.7,2015-08-20,52.7944
