,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4874321.0,601211.XSHG,25.04,0.14,4.34,9.53,2.23,762500.0,2163.98,152500.0,432.8,2015-06-26,32.0214
0,4874321.0,601211.XSHG,25.04,0.14,4.34,9.53,2.23,762500.0,2163.98,152500.0,432.8,2015-06-26,32.0214
0,4874321.0,601211.XSHG,25.04,0.14,4.34,9.53,2.23,762500.0,2163.98,152500.0,432.8,2015-06-26,32.0214
0,4874322.0,601211.XSHG,27.55,20.64,4.77,10.48,2.45,762500.0,2380.52,152500.0,476.1,2015-06-29,35.2257
0,4874323.0,601211.XSHG,30.3,34.17,2.87,11.53,2.69,762500.0,2618.4299,152500.0,523.68,2015-06-30,38.7461
0,4874324.0,601211.XSHG,30.72,34.71,2.91,11.69,2.73,762500.0,2655.02,152500.0,531.0,2015-07-01,39.2877
0,4874325.0,601211.XSHG,27.72,23.3,2.62,10.55,2.46,762500.0,2395.78,152500.0,479.16,2015-07-02,35.4514
0,4874326.0,601211.XSHG,26.12,21.71,2.47,9.94,2.32,762500.0,2257.0,152500.0,451.4,2015-07-03,33.3979
0,4874326.0,601211.XSHG,26.12,21.71,2.47,9.94,2.32,762500.0,2257.0,152500.0,451.4,2015-07-03,33.3979
0,4874326.0,601211.XSHG,26.12,21.71,2.47,9.94,2.32,762500.0,2257.0,152500.0,451.4,2015-07-03,33.3979
0,4874327.0,601211.XSHG,28.19,28.16,2.67,10.73,2.51,762500.0,2436.1899,152500.0,487.24,2015-07-06,36.0494
0,4874328.0,601211.XSHG,25.38,18.46,2.4,9.66,2.26,762500.0,2192.95,152500.0,438.59,2015-07-07,32.4501
0,4874329.0,601211.XSHG,22.84,2.78,2.16,8.69,2.03,762500.0,1973.35,152500.0,394.67,2015-07-08,29.2006
0,4874330.0,601211.XSHG,25.12,25.51,2.38,9.56,2.23,762500.0,2170.8401,152500.0,434.17,2015-07-09,32.1229
0,4874331.0,601211.XSHG,27.64,24.13,2.62,10.52,2.46,762500.0,2388.1499,152500.0,477.63,2015-07-10,35.3386
0,4874331.0,601211.XSHG,27.64,24.13,2.62,10.52,2.46,762500.0,2388.1499,152500.0,477.63,2015-07-10,35.3386
0,4874331.0,601211.XSHG,27.64,24.13,2.62,10.52,2.46,762500.0,2388.1499,152500.0,477.63,2015-07-10,35.3386
0,4874332.0,601211.XSHG,28.96,29.44,2.74,11.02,2.57,762500.0,2502.52,152500.0,500.5,2015-07-13,37.031
0,4874333.0,601211.XSHG,26.81,22.48,2.54,10.2,2.38,762500.0,2316.48,152500.0,463.3,2015-07-14,34.278
0,4874334.0,601211.XSHG,24.12,16.11,2.28,9.18,2.14,762500.0,2084.6799,152500.0,416.94,2015-07-15,30.8479
0,4874335.0,601211.XSHG,24.39,11.02,2.31,9.28,2.17,762500.0,2107.55,152500.0,421.51,2015-07-16,31.1864
0,4874336.0,601211.XSHG,25.91,12.72,2.45,9.86,2.3,762500.0,2238.7,152500.0,447.74,2015-07-17,33.1271
0,4874336.0,601211.XSHG,25.91,12.72,2.45,9.86,2.3,762500.0,2238.7,152500.0,447.74,2015-07-17,33.1271
0,4874336.0,601211.XSHG,25.91,12.72,2.45,9.86,2.3,762500.0,2238.7,152500.0,447.74,2015-07-17,33.1271
0,4874337.0,601211.XSHG,25.03,11.11,2.37,9.53,2.23,762500.0,2163.21,152500.0,432.64,2015-07-20,32.0101
0,4874338.0,601211.XSHG,25.33,11.48,2.4,9.64,2.25,762500.0,2189.1399,152500.0,437.83,2015-07-21,32.3937
0,4874339.0,601211.XSHG,25.27,9.65,2.39,9.62,2.25,762500.0,2183.8,152500.0,436.76,2015-07-22,32.3147
0,4874340.0,601211.XSHG,26.11,14.1,2.47,9.94,2.32,762500.0,2256.24,152500.0,451.25,2015-07-23,33.3866
0,4874341.0,601211.XSHG,25.07,12.15,2.37,9.54,2.23,762500.0,2166.26,152500.0,433.25,2015-07-24,32.0552
0,4874341.0,601211.XSHG,25.07,12.15,2.37,9.54,2.23,762500.0,2166.26,152500.0,433.25,2015-07-24,32.0552
0,4874341.0,601211.XSHG,25.07,12.15,2.37,9.54,2.23,762500.0,2166.26,152500.0,433.25,2015-07-24,32.0552
