,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4904315.0,601555.XSHG,23.94,83.51,,7.17,48.41,200000.0,147.0,27500.0,20.21,2011-12-12,25.5299
0,4904316.0,601555.XSHG,24.5,54.22,,7.34,49.53,200000.0,150.4,27500.0,20.68,2011-12-13,26.1204
0,4904317.0,601555.XSHG,24.79,38.22,,7.43,50.12,200000.0,152.2,27500.0,20.93,2011-12-14,26.433
0,4904318.0,601555.XSHG,23.88,49.72,,7.15,48.28,200000.0,146.6,27500.0,20.16,2011-12-15,25.4605
0,4904319.0,601555.XSHG,24.66,39.78,,7.39,49.86,200000.0,151.4,27500.0,20.82,2011-12-16,26.2941
0,4904319.0,601555.XSHG,24.66,39.78,,7.39,49.86,200000.0,151.4,27500.0,20.82,2011-12-16,26.2941
0,4904319.0,601555.XSHG,24.66,39.78,,7.39,49.86,200000.0,151.4,27500.0,20.82,2011-12-16,26.2941
0,4904320.0,601555.XSHG,25.38,38.0,,7.6,51.31,200000.0,155.8,27500.0,21.42,2011-12-19,27.0582
0,4904321.0,601555.XSHG,24.14,28.92,,7.23,48.81,200000.0,148.2,27500.0,20.38,2011-12-20,25.7383
0,4904322.0,601555.XSHG,23.42,26.12,,7.02,47.36,200000.0,143.8,27500.0,19.77,2011-12-21,24.9742
0,4904323.0,601555.XSHG,21.96,29.62,,6.58,44.39,200000.0,134.8,27500.0,18.54,2011-12-22,23.4111
0,4904324.0,601555.XSHG,21.43,25.26,,6.42,43.34,200000.0,131.6,27500.0,18.1,2011-12-23,22.8554
0,4904324.0,601555.XSHG,21.43,25.26,,6.42,43.34,200000.0,131.6,27500.0,18.1,2011-12-23,22.8554
0,4904324.0,601555.XSHG,21.43,25.26,,6.42,43.34,200000.0,131.6,27500.0,18.1,2011-12-23,22.8554
0,4904325.0,601555.XSHG,20.65,16.8,,6.19,41.76,200000.0,126.8,27500.0,17.43,2011-12-26,22.0217
0,4904326.0,601555.XSHG,20.72,27.8,,6.21,41.89,200000.0,127.2,27500.0,17.49,2011-12-27,22.0912
0,4904327.0,601555.XSHG,21.43,28.75,,6.42,43.34,200000.0,131.6,27500.0,18.1,2011-12-28,22.8554
0,4904328.0,601555.XSHG,20.72,17.26,,6.21,41.89,200000.0,127.2,27500.0,17.49,2011-12-29,22.0912
0,4904329.0,601555.XSHG,21.4,21.32,,6.41,43.27,200000.0,131.4,27500.0,18.07,2011-12-30,22.8206
0,4904329.0,601555.XSHG,21.4,21.32,,6.41,43.27,200000.0,131.4,27500.0,18.07,2011-12-30,22.8206
0,4904329.0,601555.XSHG,21.4,21.32,,6.41,43.27,200000.0,131.4,27500.0,18.07,2011-12-30,22.8206
0,4904329.0,601555.XSHG,21.4,21.32,,6.41,43.27,200000.0,131.4,27500.0,18.07,2011-12-30,22.8206
0,4904329.0,601555.XSHG,21.4,21.32,,6.41,43.27,200000.0,131.4,27500.0,18.07,2011-12-30,22.8206
0,4904330.0,601555.XSHG,20.52,14.75,1.71,6.15,41.5,200000.0,126.0,27500.0,17.32,2012-01-04,54.4242
0,4904331.0,601555.XSHG,20.26,13.43,1.68,6.07,40.97,200000.0,124.4,27500.0,17.1,2012-01-05,53.7331
0,4904332.0,601555.XSHG,21.17,21.11,1.76,6.34,42.81,200000.0,130.0,27500.0,17.88,2012-01-06,56.152
0,4904332.0,601555.XSHG,21.17,21.11,1.76,6.34,42.81,200000.0,130.0,27500.0,17.88,2012-01-06,56.152
0,4904332.0,601555.XSHG,21.17,21.11,1.76,6.34,42.81,200000.0,130.0,27500.0,17.88,2012-01-06,56.152
0,4904333.0,601555.XSHG,22.15,27.17,1.84,6.64,44.79,200000.0,136.0,27500.0,18.7,2012-01-09,58.7436
