,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4810361.0,600999.XSHG,55.5,59.93,,22.4,-4.09,358546.0,1205.0699,28684.0,96.41,2009-11-17,59.6365
0,4810362.0,600999.XSHG,53.81,28.33,,21.72,-3.97,358546.0,1168.5,28684.0,93.48,2009-11-18,57.8266
0,4810363.0,600999.XSHG,53.8,12.36,,21.71,-3.97,358546.0,1168.14,28684.0,93.45,2009-11-19,57.8089
0,4810364.0,600999.XSHG,54.76,15.68,,22.1,-4.04,358546.0,1188.9399,28684.0,95.12,2009-11-20,58.838
0,4810364.0,600999.XSHG,54.76,15.68,,22.1,-4.04,358546.0,1188.9399,28684.0,95.12,2009-11-20,58.838
0,4810364.0,600999.XSHG,54.76,15.68,,22.1,-4.04,358546.0,1188.9399,28684.0,95.12,2009-11-20,58.838
0,4810365.0,600999.XSHG,54.26,9.95,,21.9,-4.0,358546.0,1178.1801,28684.0,94.25,2009-11-23,58.3057
0,4810366.0,600999.XSHG,53.19,12.23,,21.47,-3.92,358546.0,1154.88,28684.0,92.39,2009-11-24,57.1524
0,4810367.0,600999.XSHG,53.35,7.92,,21.53,-3.93,358546.0,1158.46,28684.0,92.68,2009-11-25,57.3298
0,4810368.0,600999.XSHG,51.7,8.83,,20.87,-3.81,358546.0,1122.61,28684.0,89.81,2009-11-26,55.5554
0,4810369.0,600999.XSHG,51.57,6.2,,20.81,-3.8,358546.0,1119.74,28684.0,89.58,2009-11-27,55.4135
0,4810369.0,600999.XSHG,51.57,6.2,,20.81,-3.8,358546.0,1119.74,28684.0,89.58,2009-11-27,55.4135
0,4810369.0,600999.XSHG,51.57,6.2,,20.81,-3.8,358546.0,1119.74,28684.0,89.58,2009-11-27,55.4135
0,4810370.0,600999.XSHG,53.14,8.94,,21.45,-3.92,358546.0,1153.8,28684.0,92.3,2009-11-30,57.0991
0,4810371.0,600999.XSHG,52.79,6.71,,21.31,-3.89,358546.0,1146.27,28684.0,91.7,2009-12-01,56.7265
0,4810372.0,600999.XSHG,52.63,5.92,,21.24,-3.88,358546.0,1142.6899,28684.0,91.41,2009-12-02,56.5491
0,4810373.0,600999.XSHG,52.67,5.17,,21.26,-3.88,358546.0,1143.76,28684.0,91.5,2009-12-03,56.6023
0,4810374.0,600999.XSHG,53.85,13.67,,21.73,-3.97,358546.0,1169.22,28684.0,93.54,2009-12-04,57.8621
0,4810374.0,600999.XSHG,53.85,13.67,,21.73,-3.97,358546.0,1169.22,28684.0,93.54,2009-12-04,57.8621
