,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,9971157.0,600909.XSHG,35.03,0.04,5.12,14.13,-2.53,362100.0,334.22,80000.0,73.84,2016-12-06,17.9199
0,10006976.0,600909.XSHG,38.52,0.02,5.63,15.54,-2.79,362100.0,367.53,80000.0,81.2,2016-12-07,19.706
0,10045911.0,600909.XSHG,42.4,0.05,6.19,17.1,-3.07,362100.0,404.47,80000.0,89.36,2016-12-08,21.6863
0,10084893.0,600909.XSHG,46.65,0.13,6.82,18.81,-3.37,362100.0,445.02,80000.0,98.32,2016-12-09,23.8608
0,10084893.0,600909.XSHG,46.65,0.13,6.82,18.81,-3.37,362100.0,445.02,80000.0,98.32,2016-12-09,23.8608
0,10084893.0,600909.XSHG,46.65,0.13,6.82,18.81,-3.37,362100.0,445.02,80000.0,98.32,2016-12-09,23.8608
0,10120821.0,600909.XSHG,51.31,0.53,7.5,20.7,-3.71,362100.0,489.56,80000.0,108.16,2016-12-12,26.2488
0,10159589.0,600909.XSHG,56.44,42.58,8.25,22.76,-4.08,362100.0,538.44,80000.0,118.96,2016-12-13,28.8698
0,10195842.0,600909.XSHG,53.14,37.62,7.76,21.43,-3.84,362100.0,506.94,80000.0,112.0,2016-12-14,27.1807
0,10234944.0,600909.XSHG,56.86,38.37,8.31,22.93,-4.11,362100.0,542.43,80000.0,119.84,2016-12-15,29.0834
0,10267244.0,600909.XSHG,55.83,22.71,8.16,22.52,-4.04,362100.0,532.65,80000.0,117.68,2016-12-16,28.5592
0,10267244.0,600909.XSHG,55.83,22.71,8.16,22.52,-4.04,362100.0,532.65,80000.0,117.68,2016-12-16,28.5592
0,10267244.0,600909.XSHG,55.83,22.71,8.16,22.52,-4.04,362100.0,532.65,80000.0,117.68,2016-12-16,28.5592
0,10306383.0,600909.XSHG,53.93,15.07,7.88,21.75,-3.9,362100.0,514.54,80000.0,113.68,2016-12-19,27.5884
0,10339719.0,600909.XSHG,54.77,17.9,8.0,22.09,-3.96,362100.0,522.51,80000.0,115.44,2016-12-20,28.0156
0,10377004.0,600909.XSHG,55.15,17.13,8.06,22.24,-3.99,362100.0,526.13,80000.0,116.24,2016-12-21,28.2097
0,10413703.0,600909.XSHG,53.63,12.54,7.84,21.63,-3.88,362100.0,511.65,80000.0,113.04,2016-12-22,27.4331
0,10448003.0,600909.XSHG,49.45,20.69,7.23,19.95,-3.58,362100.0,471.82,80000.0,104.24,2016-12-23,25.2975
0,10448003.0,600909.XSHG,49.45,20.69,7.23,19.95,-3.58,362100.0,471.82,80000.0,104.24,2016-12-23,25.2975
0,10448003.0,600909.XSHG,49.45,20.69,7.23,19.95,-3.58,362100.0,471.82,80000.0,104.24,2016-12-23,25.2975
0,10468510.0,600909.XSHG,49.8,12.06,7.28,20.09,-3.6,362100.0,475.08,80000.0,104.96,2016-12-26,25.4722
0,10503626.0,600909.XSHG,48.2,9.4,7.04,19.44,-3.49,362100.0,459.87,80000.0,101.6,2016-12-27,24.6568
0,10539975.0,600909.XSHG,47.67,7.33,6.97,19.23,-3.45,362100.0,454.8,80000.0,100.48,2016-12-28,24.385
0,10576102.0,600909.XSHG,47.63,7.62,6.96,19.21,-3.45,362100.0,454.44,80000.0,100.4,2016-12-29,24.3656
0,10609307.0,600909.XSHG,47.63,6.03,6.96,19.21,-3.45,362100.0,454.44,80000.0,100.4,2016-12-30,24.3656
0,10609307.0,600909.XSHG,47.63,6.03,6.96,19.21,-3.45,362100.0,454.44,80000.0,100.4,2016-12-30,24.3656
0,10609307.0,600909.XSHG,47.63,6.03,6.96,19.21,-3.45,362100.0,454.44,80000.0,100.4,2016-12-30,24.3656
0,10609307.0,600909.XSHG,47.63,6.03,6.96,19.21,-3.45,362100.0,454.44,80000.0,100.4,2016-12-30,24.3656
0,10620005.0,600909.XSHG,49.9821,5.67,7.0,19.34,-3.47,362100.0,457.33,80000.0,101.04,2017-01-03,24.5209
0,10657350.0,600909.XSHG,49.5468,8.96,6.94,19.17,-3.44,362100.0,453.35,80000.0,100.16,2017-01-04,24.3073
0,10695877.0,600909.XSHG,48.1221,10.51,6.74,18.62,-3.34,362100.0,440.31,80000.0,97.28,2017-01-05,23.6084
0,10734014.0,600909.XSHG,46.0247,10.25,6.45,17.8,-3.19,362100.0,421.12,80000.0,93.04,2017-01-06,22.5794
0,10734014.0,600909.XSHG,46.0247,10.25,6.45,17.8,-3.19,362100.0,421.12,80000.0,93.04,2017-01-06,22.5794
0,10734014.0,600909.XSHG,46.0247,10.25,6.45,17.8,-3.19,362100.0,421.12,80000.0,93.04,2017-01-06,22.5794
0,10769743.0,600909.XSHG,45.8664,5.9,6.43,17.74,-3.18,362100.0,419.67,80000.0,92.72,2017-01-09,22.5018
0,10809284.0,600909.XSHG,44.8771,8.56,6.29,17.36,-3.11,362100.0,410.62,80000.0,90.72,2017-01-10,22.0164
0,10841037.0,600909.XSHG,42.9379,9.15,6.02,16.61,-2.98,362100.0,392.88,80000.0,86.8,2017-01-11,21.0651
0,10879617.0,600909.XSHG,43.3733,9.46,6.08,16.78,-3.01,362100.0,396.86,80000.0,87.68,2017-01-12,21.2786
