,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4236036,600695.XSHG,-25.0,0.45,5.71,1.79,-41.63,67631.0,21.91,2574.0,0.83,2005-01-04,-10.1409
0,4236037,600695.XSHG,-25.15,0.35,5.75,1.8,-41.89,67631.0,22.05,2574.0,0.84,2005-01-05,-10.2035
0,4236038,600695.XSHG,-25.15,0.21,5.75,1.8,-41.89,67631.0,22.05,2574.0,0.84,2005-01-06,-25.1544
0,4236039,600695.XSHG,-25.31,0.18,5.78,1.81,-42.15,67631.0,22.18,2574.0,0.84,2005-01-07,-10.2661
0,4236039,600695.XSHG,-25.31,0.18,5.78,1.81,-42.15,67631.0,22.18,2574.0,0.84,2005-01-07,-10.2661
0,4236039,600695.XSHG,-25.31,0.18,5.78,1.81,-42.15,67631.0,22.18,2574.0,0.84,2005-01-07,-10.2661
0,4236040,600695.XSHG,-25.77,0.12,5.89,1.85,-42.92,67631.0,22.59,2574.0,0.86,2005-01-10,-25.7717
0,4236041,600695.XSHG,-25.54,0.09,5.83,1.83,-42.53,67631.0,22.39,2574.0,0.85,2005-01-11,-10.36
0,4236042,600695.XSHG,-25.39,0.14,5.8,1.82,-42.27,67631.0,22.25,2574.0,0.85,2005-01-12,-10.2974
0,4236043,600695.XSHG,-26.62,1.07,6.08,1.91,-44.33,67631.0,23.33,2574.0,0.89,2005-01-13,-10.7982
0,4236044,600695.XSHG,-26.39,0.48,6.03,1.89,-43.94,67631.0,23.13,2574.0,0.88,2005-01-14,-10.7043
0,4236044,600695.XSHG,-26.39,0.48,6.03,1.89,-43.94,67631.0,23.13,2574.0,0.88,2005-01-14,-10.7043
0,4236044,600695.XSHG,-26.39,0.48,6.03,1.89,-43.94,67631.0,23.13,2574.0,0.88,2005-01-14,-10.7043
0,4236045,600695.XSHG,-25.23,0.23,5.76,1.81,-42.02,67631.0,22.12,2574.0,0.84,2005-01-17,-10.2348
0,4236046,600695.XSHG,-25.15,0.35,5.75,1.8,-41.89,67631.0,22.05,2574.0,0.84,2005-01-18,-10.2035
0,4236047,600695.XSHG,-25.31,0.37,5.78,1.81,-42.15,67631.0,22.18,2574.0,0.84,2005-01-19,-10.2661
0,4236048,600695.XSHG,-25.08,0.28,5.73,1.8,-41.76,67631.0,21.98,2574.0,0.84,2005-01-20,-25.0772
0,4236049,600695.XSHG,-24.54,0.22,5.6,1.76,-40.86,67631.0,21.51,2574.0,0.82,2005-01-21,-24.5371
0,4236049,600695.XSHG,-24.54,0.22,5.6,1.76,-40.86,67631.0,21.51,2574.0,0.82,2005-01-21,-24.5371
0,4236049,600695.XSHG,-24.54,0.22,5.6,1.76,-40.86,67631.0,21.51,2574.0,0.82,2005-01-21,-24.5371
0,4236050,600695.XSHG,-25.31,0.62,5.78,1.81,-42.15,67631.0,22.18,2574.0,0.84,2005-01-24,-10.2661
0,4236051,600695.XSHG,-25.23,0.22,5.76,1.81,-42.02,67631.0,22.12,2574.0,0.84,2005-01-25,-25.2315
0,4236052,600695.XSHG,-25.15,0.36,5.75,1.8,-41.89,67631.0,22.05,2574.0,0.84,2005-01-26,-25.1544
0,4236053,600695.XSHG,-24.69,0.18,5.64,1.77,-41.12,67631.0,21.64,2574.0,0.82,2005-01-27,-10.0157
0,4236054,600695.XSHG,-23.69,0.34,5.41,1.7,-39.45,67631.0,20.76,2574.0,0.79,2005-01-28,-9.6088
0,4236054,600695.XSHG,-23.69,0.34,5.41,1.7,-39.45,67631.0,20.76,2574.0,0.79,2005-01-28,-9.6088
0,4236054,600695.XSHG,-23.69,0.34,5.41,1.7,-39.45,67631.0,20.76,2574.0,0.79,2005-01-28,-9.6088
0,4236055,600695.XSHG,-22.53,0.36,5.15,1.61,-37.52,67631.0,19.75,2574.0,0.75,2005-01-31,-9.1393
0,4236056,600695.XSHG,-21.37,0.39,4.88,1.53,-35.59,67631.0,18.73,2574.0,0.71,2005-02-01,-8.6698
0,4236057,600695.XSHG,-22.38,0.48,5.11,1.6,-37.26,67631.0,19.61,2574.0,0.75,2005-02-02,-9.0767
0,4236058,600695.XSHG,-22.22,0.58,5.08,1.59,-37.01,67631.0,19.48,2574.0,0.74,2005-02-03,-9.0141
0,4236059,600695.XSHG,-21.99,0.31,5.02,1.58,-36.62,67631.0,19.27,2574.0,0.73,2005-02-04,-8.9202
0,4236059,600695.XSHG,-21.99,0.31,5.02,1.58,-36.62,67631.0,19.27,2574.0,0.73,2005-02-04,-8.9202
0,4236059,600695.XSHG,-21.99,0.31,5.02,1.58,-36.62,67631.0,19.27,2574.0,0.73,2005-02-04,-8.9202
0,4236059,600695.XSHG,-21.99,0.31,5.02,1.58,-36.62,67631.0,19.27,2574.0,0.73,2005-02-04,-8.9202
0,4236059,600695.XSHG,-21.99,0.31,5.02,1.58,-36.62,67631.0,19.27,2574.0,0.73,2005-02-04,-8.9202
