,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,802845,000783.XSHE,-223.38,0.64,1.94,0.43,51.93,115444.0,31.4,23378.0,6.36,2005-01-04,255.0649
0,802846,000783.XSHE,-228.31,0.59,1.98,0.44,53.08,115444.0,32.09,23378.0,6.5,2005-01-05,260.6913
0,802847,000783.XSHE,-227.48,0.25,1.97,0.43,52.89,115444.0,31.98,23378.0,6.48,2005-01-06,259.7536
0,802848,000783.XSHE,-229.95,0.2,2.0,0.44,53.46,115444.0,32.32,23378.0,6.55,2005-01-07,262.5668
0,802848,000783.XSHE,-229.95,0.2,2.0,0.44,53.46,115444.0,32.32,23378.0,6.55,2005-01-07,262.5668
0,802848,000783.XSHE,-229.95,0.2,2.0,0.44,53.46,115444.0,32.32,23378.0,6.55,2005-01-07,262.5668
0,802849,000783.XSHE,-232.41,0.21,2.02,0.44,54.03,115444.0,32.67,23378.0,6.62,2005-01-10,265.38
0,802850,000783.XSHE,-236.52,0.3,2.05,0.45,54.99,115444.0,33.25,23378.0,6.73,2005-01-11,270.0687
0,802851,000783.XSHE,-238.98,0.22,2.07,0.46,55.56,115444.0,33.59,23378.0,6.8,2005-01-12,272.8819
0,802852,000783.XSHE,-236.52,0.16,2.05,0.45,54.99,115444.0,33.25,23378.0,6.73,2005-01-13,270.0687
0,802853,000783.XSHE,-229.13,0.29,1.99,0.44,53.27,115444.0,32.21,23378.0,6.52,2005-01-14,261.6291
0,802853,000783.XSHE,-229.13,0.29,1.99,0.44,53.27,115444.0,32.21,23378.0,6.52,2005-01-14,261.6291
0,802853,000783.XSHE,-229.13,0.29,1.99,0.44,53.27,115444.0,32.21,23378.0,6.52,2005-01-14,261.6291
0,802854,000783.XSHE,-225.84,0.28,1.96,0.43,52.51,115444.0,31.75,23378.0,6.43,2005-01-17,257.8781
0,802855,000783.XSHE,-230.77,0.14,2.0,0.44,53.65,115444.0,32.44,23378.0,6.57,2005-01-18,263.5045
0,802856,000783.XSHE,-233.23,0.18,2.02,0.45,54.22,115444.0,32.79,23378.0,6.64,2005-01-19,266.3178
0,802857,000783.XSHE,-233.23,0.23,2.02,0.45,54.22,115444.0,32.79,23378.0,6.64,2005-01-20,266.3178
0,802858,000783.XSHE,-240.62,0.64,2.09,0.46,55.94,115444.0,33.83,23378.0,6.85,2005-01-21,274.7574
0,802858,000783.XSHE,-240.62,0.64,2.09,0.46,55.94,115444.0,33.83,23378.0,6.85,2005-01-21,274.7574
0,802858,000783.XSHE,-240.62,0.64,2.09,0.46,55.94,115444.0,33.83,23378.0,6.85,2005-01-21,274.7574
0,802859,000783.XSHE,-249.66,1.66,2.17,0.48,58.04,115444.0,35.1,23378.0,7.11,2005-01-24,285.0725
0,802860,000783.XSHE,-245.55,0.46,2.13,0.47,57.09,115444.0,34.52,23378.0,6.99,2005-01-25,280.3838
0,802861,000783.XSHE,-245.55,0.29,2.13,0.47,57.09,115444.0,34.52,23378.0,6.99,2005-01-26,280.3838
0,802862,000783.XSHE,-236.52,0.36,2.05,0.45,54.99,115444.0,33.25,23378.0,6.73,2005-01-27,270.0687
0,802863,000783.XSHE,-229.95,0.36,2.0,0.44,53.46,115444.0,32.32,23378.0,6.55,2005-01-28,262.5668
0,802863,000783.XSHE,-229.95,0.36,2.0,0.44,53.46,115444.0,32.32,23378.0,6.55,2005-01-28,262.5668
