,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,2268058.0,002673.XSHE,217.39,70.28,5.38,21.79,-6.12,120000.0,174.0,16000.0,23.2,2012-05-03,77.944
0,2268059.0,002673.XSHE,221.43,73.18,5.48,22.2,-6.23,120000.0,177.24,16000.0,23.63,2012-05-04,79.3954
0,2268059.0,002673.XSHE,221.43,73.18,5.48,22.2,-6.23,120000.0,177.24,16000.0,23.63,2012-05-04,79.3954
0,2268059.0,002673.XSHE,221.43,73.18,5.48,22.2,-6.23,120000.0,177.24,16000.0,23.63,2012-05-04,79.3954
0,2268060.0,002673.XSHE,228.78,44.31,5.66,22.93,-6.44,120000.0,183.12,16000.0,24.42,2012-05-07,82.0294
0,2268061.0,002673.XSHE,222.78,27.27,5.51,22.33,-6.27,120000.0,178.32,16000.0,23.78,2012-05-08,79.8792
0,2268062.0,002673.XSHE,217.84,20.18,5.39,21.84,-6.13,120000.0,174.36,16000.0,23.25,2012-05-09,78.1053
0,2268063.0,002673.XSHE,228.33,38.04,5.65,22.89,-6.42,120000.0,182.76,16000.0,24.37,2012-05-10,81.8681
0,2268064.0,002673.XSHE,228.48,30.66,5.65,22.9,-6.43,120000.0,182.88,16000.0,24.38,2012-05-11,81.9219
0,2268064.0,002673.XSHE,228.48,30.66,5.65,22.9,-6.43,120000.0,182.88,16000.0,24.38,2012-05-11,81.9219
0,2268064.0,002673.XSHE,228.48,30.66,5.65,22.9,-6.43,120000.0,182.88,16000.0,24.38,2012-05-11,81.9219
0,2268065.0,002673.XSHE,235.23,39.22,5.82,23.58,-6.62,120000.0,188.28,16000.0,25.1,2012-05-14,84.3408
0,2268066.0,002673.XSHE,253.67,38.58,6.27,25.43,-7.14,120000.0,203.04,16000.0,27.07,2012-05-15,90.9526
0,2268067.0,002673.XSHE,249.92,35.48,6.18,25.05,-7.03,120000.0,200.04,16000.0,26.67,2012-05-16,89.6087
0,2268068.0,002673.XSHE,274.95,34.86,6.8,27.56,-7.74,120000.0,220.08,16000.0,29.34,2012-05-17,98.5857
0,2268069.0,002673.XSHE,286.65,35.04,7.09,28.73,-8.07,120000.0,229.44,16000.0,30.59,2012-05-18,102.7786
0,2268069.0,002673.XSHE,286.65,35.04,7.09,28.73,-8.07,120000.0,229.44,16000.0,30.59,2012-05-18,102.7786
0,2268069.0,002673.XSHE,286.65,35.04,7.09,28.73,-8.07,120000.0,229.44,16000.0,30.59,2012-05-18,102.7786
0,2268070.0,002673.XSHE,263.56,32.52,6.52,26.42,-7.42,120000.0,210.96,16000.0,28.13,2012-05-21,94.5004
0,2268071.0,002673.XSHE,268.51,20.46,6.64,26.92,-7.56,120000.0,214.92,16000.0,28.66,2012-05-22,96.2743
0,2268072.0,002673.XSHE,288.75,28.98,7.14,28.94,-8.12,120000.0,231.12,16000.0,30.82,2012-05-23,103.5312
0,2268073.0,002673.XSHE,284.1,24.12,7.03,28.48,-7.99,120000.0,227.4,16000.0,30.32,2012-05-24,101.8648
0,2268074.0,002673.XSHE,278.4,22.55,6.89,27.91,-7.83,120000.0,222.84,16000.0,29.71,2012-05-25,99.8221
0,2268074.0,002673.XSHE,278.4,22.55,6.89,27.91,-7.83,120000.0,222.84,16000.0,29.71,2012-05-25,99.8221
0,2268074.0,002673.XSHE,278.4,22.55,6.89,27.91,-7.83,120000.0,222.84,16000.0,29.71,2012-05-25,99.8221
0,2268075.0,002673.XSHE,268.66,22.92,6.64,26.93,-7.56,120000.0,215.04,16000.0,28.67,2012-05-28,96.3281
0,2268076.0,002673.XSHE,276.9,25.32,6.85,27.76,-7.79,120000.0,221.64,16000.0,29.55,2012-05-29,99.2846
0,2268077.0,002673.XSHE,275.25,15.03,6.81,27.59,-7.75,120000.0,220.32,16000.0,29.38,2012-05-30,98.6933
0,2268078.0,002673.XSHE,277.5,21.83,6.86,27.82,-7.81,120000.0,222.12,16000.0,29.62,2012-05-31,99.4996
0,2268079.0,002673.XSHE,275.85,15.8,6.82,27.65,-7.76,120000.0,220.8,16000.0,29.44,2012-06-01,98.9083
