,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,2088365.0,002500.XSHE,68.67,81.11,10.46,22.5,-10.21,239980.0,318.45,32000.0,42.46,2010-11-15,51.4754
0,2088366.0,002500.XSHE,71.1,59.02,10.83,23.29,-10.58,239980.0,329.73,32000.0,43.97,2010-11-16,53.2985
0,2088367.0,002500.XSHE,64.01,32.58,9.75,20.97,-9.52,239980.0,296.86,32000.0,39.58,2010-11-17,47.9842
0,2088368.0,002500.XSHE,61.06,26.75,9.3,20.0,-9.08,239980.0,283.18,32000.0,37.76,2010-11-18,45.7731
0,2088369.0,002500.XSHE,65.46,27.11,9.97,21.44,-9.74,239980.0,303.57,32000.0,40.48,2010-11-19,49.0703
0,2088369.0,002500.XSHE,65.46,27.11,9.97,21.44,-9.74,239980.0,303.57,32000.0,40.48,2010-11-19,49.0703
0,2088369.0,002500.XSHE,65.46,27.11,9.97,21.44,-9.74,239980.0,303.57,32000.0,40.48,2010-11-19,49.0703
0,2088370.0,002500.XSHE,62.77,19.78,9.56,20.56,-9.34,239980.0,291.1,32000.0,38.82,2010-11-22,47.0532
0,2088371.0,002500.XSHE,63.39,18.92,9.65,20.77,-9.43,239980.0,293.98,32000.0,39.2,2010-11-23,47.5187
0,2088372.0,002500.XSHE,67.42,29.59,10.27,22.09,-10.03,239980.0,312.69,32000.0,41.7,2010-11-24,50.5444
0,2088373.0,002500.XSHE,67.32,19.86,10.25,22.05,-10.01,239980.0,312.21,32000.0,41.63,2010-11-25,50.4668
0,2088374.0,002500.XSHE,65.25,12.6,9.94,21.38,-9.71,239980.0,302.61,32000.0,40.35,2010-11-26,65.2501
0,2088374.0,002500.XSHE,65.25,12.6,9.94,21.38,-9.71,239980.0,302.61,32000.0,40.35,2010-11-26,65.2501
0,2088374.0,002500.XSHE,65.25,12.6,9.94,21.38,-9.71,239980.0,302.61,32000.0,40.35,2010-11-26,65.2501
0,2088375.0,002500.XSHE,63.7,9.94,9.7,20.87,-9.48,239980.0,295.42,32000.0,39.39,2010-11-29,47.7514
0,2088376.0,002500.XSHE,62.15,12.71,9.46,20.36,-9.24,239980.0,288.22,32000.0,38.43,2010-11-30,46.5877
0,2088377.0,002500.XSHE,62.82,8.53,9.57,20.58,-9.34,239980.0,291.34,32000.0,38.85,2010-12-01,47.092
0,2088378.0,002500.XSHE,61.99,9.93,9.44,20.31,-9.22,239980.0,287.5,32000.0,38.34,2010-12-02,46.4713
0,2088379.0,002500.XSHE,61.27,7.05,9.33,20.07,-9.11,239980.0,284.14,32000.0,37.89,2010-12-03,45.9283
0,2088379.0,002500.XSHE,61.27,7.05,9.33,20.07,-9.11,239980.0,284.14,32000.0,37.89,2010-12-03,45.9283
0,2088379.0,002500.XSHE,61.27,7.05,9.33,20.07,-9.11,239980.0,284.14,32000.0,37.89,2010-12-03,45.9283
0,2088380.0,002500.XSHE,64.22,17.2,9.78,21.04,-9.55,239980.0,297.82,32000.0,39.71,2010-12-06,48.1393
0,2088381.0,002500.XSHE,63.28,10.75,9.64,20.73,-9.41,239980.0,293.5,32000.0,39.14,2010-12-07,47.4411
0,2088382.0,002500.XSHE,61.52,7.59,9.37,20.16,-9.15,239980.0,285.34,32000.0,38.05,2010-12-08,46.1222
0,2088383.0,002500.XSHE,61.06,5.55,9.3,20.0,-9.08,239980.0,283.18,32000.0,37.76,2010-12-09,45.7731
0,2088384.0,002500.XSHE,61.58,4.71,9.38,20.17,-9.16,239980.0,285.58,32000.0,38.08,2010-12-10,46.161
