,open,close,high,low,volume,money
2005-05-16,0.62,0.62,0.62,0.6,896806.0,547856.0
2005-05-17,0.61,0.62,0.63,0.61,1257382.0,777953.0
2005-05-18,0.62,0.62,0.63,0.61,1543848.0,954103.0
2005-05-19,0.62,0.63,0.64,0.61,2241580.0,1407490.0
2005-05-20,0.63,0.65,0.66,0.63,5458588.0,3540870.0
2005-05-23,0.65,0.6,0.65,0.6,2080072.0,1295562.0
2005-05-24,0.59,0.62,0.63,0.59,1326426.0,811079.0
2005-05-25,0.62,0.62,0.63,0.61,978384.0,607771.0
2005-05-26,0.6,0.62,0.63,0.6,548502.0,340462.0
2005-05-27,0.62,0.62,0.62,0.61,661320.0,408627.0
2005-05-30,0.62,0.64,0.64,0.62,1644604.0,1039837.0
2005-05-31,0.64,0.64,0.64,0.64,0.0,0.0
2005-06-01,0.64,0.63,0.64,0.62,967698.0,611125.0
2005-06-02,0.63,0.63,0.64,0.62,699848.0,440228.0
2005-06-03,0.63,0.63,0.64,0.62,569378.0,356667.0
2005-06-06,0.63,0.63,0.63,0.6,703746.0,433563.0
2005-06-07,0.63,0.62,0.64,0.62,1037962.0,653522.0
2005-06-08,0.62,0.67,0.67,0.62,3518436.0,2283484.0
2005-06-09,0.66,0.66,0.67,0.65,2658571.0,1761936.0
2005-06-10,0.67,0.64,0.67,0.64,1728199.0,1124713.0
2005-06-13,0.67,0.68,0.69,0.66,5781109.0,3884256.0
2005-06-14,0.68,0.66,0.69,0.65,2812083.0,1899752.0
2005-06-15,0.66,0.65,0.66,0.65,1037722.0,675977.0
2005-06-16,0.65,0.66,0.66,0.64,876843.0,571508.0
2005-06-17,0.66,0.64,0.66,0.64,1019034.0,656055.0
2005-06-20,0.64,0.66,0.66,0.63,1551382.0,999925.0
2005-06-21,0.66,0.64,0.66,0.64,792257.0,513195.0
2005-06-22,0.64,0.66,0.66,0.63,1214015.0,786497.0
2005-06-23,0.66,0.66,0.66,0.65,1245059.0,817369.0
2005-06-24,0.66,0.68,0.69,0.66,6555631.0,4446467.0
2005-06-27,0.68,0.69,0.71,0.67,3930504.0,2722742.0
2005-06-28,0.69,0.68,0.69,0.67,1688289.0,1143826.0
2005-06-29,0.68,0.68,0.68,0.67,596135.0,403422.0
2005-06-30,0.67,0.66,0.67,0.66,1157690.0,772197.0
2005-07-01,0.66,0.63,0.66,0.63,1398566.0,894474.0
2005-07-04,0.62,0.61,0.62,0.59,1692822.0,1014482.0
2005-07-05,0.61,0.6,0.61,0.59,887518.0,532165.0
2005-07-06,0.6,0.6,0.61,0.57,1861737.0,1107152.0
2005-07-07,0.6,0.6,0.61,0.59,461350.0,278094.0
2005-07-08,0.59,0.58,0.6,0.58,647059.0,380257.0
2005-07-11,0.59,0.57,0.6,0.57,902653.0,528406.0
2005-07-12,0.58,0.61,0.61,0.57,1413835.0,834973.0
2005-07-13,0.6,0.6,0.6,0.59,691874.0,411758.0
2005-07-14,0.6,0.61,0.61,0.6,572998.0,345610.0
2005-07-15,0.61,0.59,0.61,0.58,482232.0,283310.0
2005-07-18,0.58,0.59,0.61,0.56,1213425.0,695753.0
2005-07-19,0.59,0.61,0.62,0.57,3299750.0,2012142.0
2005-07-20,0.61,0.6,0.61,0.59,978963.0,587759.0
2005-07-21,0.59,0.59,0.6,0.57,1015164.0,590230.0
2005-07-22,0.58,0.6,0.61,0.58,1575516.0,944874.0
2005-07-25,0.6,0.6,0.6,0.59,658753.0,391962.0
2005-07-26,0.6,0.61,0.61,0.59,2324289.0,1407144.0
2005-07-27,0.62,0.64,0.67,0.61,3095748.0,1968629.0
2005-07-28,0.63,0.63,0.65,0.62,1769110.0,1129221.0
2005-07-29,0.63,0.62,0.64,0.62,884209.0,557355.0
2005-08-01,0.63,0.63,0.64,0.62,1116937.0,701561.0
2005-08-02,0.62,0.64,0.64,0.62,827325.0,523005.0
2005-08-03,0.64,0.64,0.66,0.64,2648747.0,1719663.0
2005-08-04,0.65,0.64,0.65,0.63,1101564.0,704809.0
2005-08-05,0.64,0.66,0.66,0.64,1814402.0,1176849.0
2005-08-08,0.66,0.66,0.67,0.65,2064024.0,1359522.0
2005-08-09,0.66,0.67,0.67,0.65,1431187.0,942294.0
2005-08-10,0.67,0.67,0.67,0.65,2748503.0,1822414.0
2005-08-11,0.67,0.68,0.68,0.66,2632786.0,1775999.0
2005-08-12,0.67,0.65,0.69,0.64,2450114.0,1644397.0
2005-08-15,0.65,0.68,0.68,0.64,2475016.0,1625367.0
2005-08-16,0.68,0.69,0.69,0.67,4440426.0,3027094.0
2005-08-17,0.68,0.72,0.73,0.67,5280622.0,3696530.0
2005-08-18,0.72,0.71,0.76,0.7,13061371.0,9591874.0
2005-08-19,0.7,0.69,0.71,0.67,4090001.0,2823091.0
2005-08-22,0.69,0.69,0.7,0.68,1560428.0,1075429.0
2005-08-23,0.69,0.69,0.69,0.67,2324617.0,1576829.0
2005-08-24,0.7,0.71,0.71,0.69,3216083.0,2243929.0
2005-08-25,0.71,0.72,0.73,0.7,5829917.0,4179393.0
2005-08-26,0.73,0.74,0.75,0.73,12280364.0,9123814.0
2005-08-29,0.73,0.73,0.75,0.72,2845294.0,2073211.0
2005-08-30,0.73,0.71,0.73,0.71,1524033.0,1089771.0
2005-08-31,0.7,0.72,0.72,0.69,2279073.0,1606396.0
2005-09-01,0.71,0.73,0.74,0.71,2535698.0,1843985.0
2005-09-02,0.73,0.72,0.74,0.72,1845275.0,1337434.0
2005-09-05,0.75,0.76,0.77,0.75,7997115.0,6052037.0
2005-09-06,0.76,0.73,0.76,0.73,4086005.0,3041540.0
2005-09-07,0.75,0.79,0.81,0.75,11335336.0,8833579.0
2005-09-08,0.77,0.78,0.8,0.77,6215815.0,4877759.0
2005-09-09,0.77,0.77,0.78,0.77,2552120.0,1965893.0
2005-09-12,0.77,0.77,0.78,0.76,1949894.0,1499280.0
2005-09-13,0.77,0.78,0.78,0.77,2954572.0,2300773.0
2005-09-14,0.78,0.82,0.82,0.77,11507739.0,9220945.0
2005-09-15,0.81,0.83,0.83,0.8,14088904.0,11521092.0
2005-09-16,0.81,0.82,0.82,0.8,6008675.0,4879305.0
2005-09-19,0.81,0.81,0.82,0.8,4723496.0,3822671.0
2005-09-20,0.81,0.8,0.82,0.79,5996018.0,4798541.0
2005-09-21,0.8,0.77,0.8,0.77,4393905.0,3447287.0
2005-09-22,0.77,0.73,0.78,0.72,4608427.0,3451082.0
2005-09-23,0.73,0.73,0.74,0.73,2740412.0,2009387.0
2005-09-26,0.72,0.73,0.74,0.72,1270613.0,924923.0
2005-09-27,0.73,0.71,0.74,0.7,2487431.0,1786615.0
2005-09-28,0.71,0.71,0.72,0.7,1527628.0,1083213.0
2005-09-29,0.72,0.74,0.74,0.71,2286153.0,1652744.0
2005-09-30,0.74,0.75,0.76,0.72,3898821.0,2899960.0
2005-10-10,0.76,0.73,0.76,0.73,1776662.0,1311620.0
2005-10-11,0.73,0.78,0.8,0.73,6299736.0,4802648.0
2005-10-12,0.78,0.82,0.85,0.76,14356112.0,11690019.0
2005-10-13,0.81,0.81,0.83,0.79,9802845.0,7954027.0
2005-10-14,0.79,0.77,0.81,0.77,3340855.0,2637747.0
2005-10-17,0.77,0.8,0.81,0.76,3368573.0,2656475.0
2005-10-18,0.8,0.8,0.81,0.78,2415536.0,1919344.0
2005-10-19,0.84,0.8,0.84,0.79,8268390.0,6806781.0
2005-10-20,0.79,0.84,0.88,0.77,21110200.0,17872966.0
2005-10-21,0.82,0.82,0.84,0.81,7006131.0,5755279.0
2005-10-24,0.81,0.82,0.83,0.79,3658492.0,2948955.0
2005-10-25,0.82,0.79,0.82,0.79,2659291.0,2119128.0
2005-10-26,0.78,0.73,0.79,0.73,4759622.0,3591578.0
2005-10-27,0.73,0.8,0.8,0.7,13827175.0,10767897.0
2005-10-28,0.78,0.75,0.79,0.73,8397641.0,6438532.0
2005-10-31,0.76,0.74,0.76,0.71,2672129.0,1958953.0
2005-11-01,0.74,0.75,0.77,0.73,3051155.0,2278619.0
2005-11-02,0.75,0.77,0.78,0.75,3461775.0,2653948.0
2005-11-03,0.77,0.75,0.77,0.75,2580743.0,1956225.0
2005-11-04,0.75,0.75,0.76,0.73,2573553.0,1914919.0
2005-11-07,0.74,0.75,0.76,0.73,1406730.0,1055341.0
2005-11-08,0.75,0.77,0.77,0.74,3513774.0,2666962.0
2005-11-09,0.77,0.77,0.8,0.77,6489044.0,5074664.0
2005-11-10,0.77,0.73,0.79,0.73,5092879.0,3895312.0
2005-11-11,0.73,0.73,0.74,0.72,3062434.0,2226442.0
2005-11-14,0.73,0.73,0.74,0.72,918195.0,669482.0
2005-11-15,0.73,0.72,0.74,0.72,1193404.0,873667.0
2005-11-16,0.72,0.73,0.73,0.71,1588074.0,1145418.0
2005-11-17,0.73,0.73,0.74,0.73,1188607.0,869536.0
2005-11-18,0.72,0.74,0.75,0.72,1964982.0,1454931.0
2005-11-21,0.74,0.75,0.75,0.74,1455996.0,1085747.0
2005-11-22,0.76,0.73,0.76,0.73,1149314.0,849332.0
2005-11-23,0.73,0.74,0.74,0.73,883117.0,650446.0
2005-11-24,0.75,0.75,0.77,0.74,2589196.0,1952001.0
2005-11-25,0.75,0.75,0.75,0.74,997774.0,741226.0
2005-11-28,0.74,0.75,0.75,0.74,629324.0,467674.0
2005-11-29,0.75,0.73,0.75,0.72,1547787.0,1134170.0
2005-11-30,0.72,0.73,0.73,0.71,1068583.0,768291.0
2005-12-01,0.73,0.73,0.73,0.72,775815.0,562385.0
2005-12-02,0.73,0.68,0.73,0.68,2440235.0,1704104.0
2005-12-05,0.67,0.64,0.67,0.64,3272659.0,2127431.0
2005-12-06,0.64,0.65,0.66,0.64,1489059.0,970186.0
2005-12-07,0.65,0.66,0.66,0.65,977960.0,639458.0
2005-12-08,0.66,0.66,0.66,0.64,1162816.0,759807.0
2005-12-09,0.66,0.67,0.68,0.65,1685700.0,1122383.0
2005-12-12,0.67,0.67,0.68,0.66,1418245.0,950951.0
2005-12-13,0.67,0.67,0.68,0.66,1259520.0,843699.0
2005-12-14,0.67,0.68,0.68,0.67,1174342.0,793611.0
2005-12-15,0.68,0.67,0.69,0.67,1855073.0,1254429.0
2005-12-16,0.67,0.7,0.7,0.67,3366750.0,2314370.0
2005-12-19,0.7,0.73,0.74,0.7,10144149.0,7297782.0
2005-12-20,0.73,0.71,0.73,0.71,3700277.0,2641231.0
2005-12-21,0.71,0.69,0.71,0.69,2639191.0,1837373.0
2005-12-22,0.69,0.7,0.7,0.69,1014448.0,704591.0
2005-12-23,0.7,0.7,0.7,0.69,1438564.0,1005332.0
2005-12-26,0.7,0.7,0.7,0.69,2312070.0,1611072.0
2005-12-27,0.71,0.7,0.71,0.69,1203125.0,838564.0
2005-12-28,0.69,0.69,0.7,0.69,1066876.0,739469.0
2005-12-29,0.69,0.7,0.7,0.69,2325847.0,1615879.0
2005-12-30,0.7,0.68,0.7,0.68,1579072.0,1089529.0
2006-01-04,0.68,0.7,0.7,0.68,1709070.0,1184302.0
2006-01-05,0.7,0.71,0.71,0.69,2574459.0,1807466.0
2006-01-06,0.71,0.71,0.71,0.7,2797428.0,1981117.0
2006-01-09,0.71,0.72,0.73,0.71,2828312.0,2027380.0
2006-01-10,0.72,0.72,0.72,0.71,1275278.0,908589.0
2006-01-11,0.73,0.71,0.73,0.71,3101008.0,2233926.0
2006-01-12,0.7,0.72,0.73,0.7,2312630.0,1658918.0
2006-01-13,0.72,0.73,0.73,0.72,3524833.0,2561154.0
2006-01-16,0.73,0.71,0.74,0.71,2188857.0,1590381.0
2006-01-17,0.71,0.71,0.72,0.71,1672373.0,1191861.0
2006-01-18,0.71,0.73,0.73,0.7,3691967.0,2682475.0
2006-01-19,0.73,0.77,0.78,0.72,10807348.0,8141978.0
2006-01-20,0.76,0.76,0.8,0.76,16952646.0,13217320.0
2006-01-23,0.76,0.75,0.77,0.74,5071462.0,3801146.0
2006-01-24,0.75,0.75,0.76,0.74,2661102.0,2004427.0
2006-01-25,0.75,0.78,0.79,0.74,5450994.0,4190667.0
2006-02-06,0.78,0.78,0.79,0.77,3325240.0,2592120.0
2006-02-07,0.78,0.76,0.79,0.76,3653404.0,2813262.0
2006-02-08,0.76,0.78,0.78,0.76,2823554.0,2168006.0
2006-02-09,0.78,0.78,0.79,0.77,4483155.0,3512760.0
2006-02-10,0.78,0.79,0.8,0.77,3928268.0,3088043.0
2006-02-13,0.79,0.79,0.81,0.78,2180607.0,1729800.0
2006-02-14,0.79,0.79,0.79,0.78,2212348.0,1730530.0
2006-02-15,0.78,0.77,0.79,0.77,2481399.0,1924551.0
2006-02-16,0.77,0.75,0.78,0.75,4275499.0,3256808.0
2006-02-17,0.75,0.75,0.76,0.74,2324689.0,1745250.0
2006-02-20,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-21,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-22,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-23,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-24,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-27,0.75,0.75,0.75,0.75,0.0,0.0
2006-02-28,0.75,0.75,0.75,0.75,0.0,0.0
2006-03-01,0.75,0.75,0.75,0.75,0.0,0.0
2006-03-02,0.76,0.76,0.79,0.76,4967173.0,3830915.0
2006-03-03,0.76,0.77,0.78,0.76,2402901.0,1847294.0
2006-03-06,0.78,0.78,0.78,0.76,3382497.0,2621036.0
2006-03-07,0.77,0.77,0.79,0.77,2603466.0,2019998.0
2006-03-08,0.76,0.77,0.78,0.76,2825025.0,2171627.0
2006-03-09,0.77,0.77,0.79,0.77,6472303.0,5064873.0
2006-03-10,0.77,0.74,0.78,0.73,5352490.0,3972753.0
2006-03-13,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-14,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-15,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-16,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-17,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-20,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-21,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-22,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-23,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-24,0.74,0.74,0.74,0.74,0.0,0.0
2006-03-27,0.81,0.82,0.85,0.8,22112391.0,17977624.0
2006-03-28,0.81,0.82,0.82,0.8,10206976.0,8292447.0
2006-03-29,0.82,0.82,0.85,0.81,10446287.0,8646124.0
2006-03-30,0.82,0.83,0.84,0.82,8892879.0,7366727.0
2006-03-31,0.83,0.85,0.85,0.82,15579758.0,13106369.0
2006-04-03,0.85,0.85,0.85,0.82,8518201.0,7123987.0
2006-04-04,0.85,0.86,0.87,0.83,9621281.0,8153680.0
2006-04-05,0.86,0.91,0.91,0.86,19837778.0,17649488.0
2006-04-06,0.9,0.87,0.9,0.87,7386914.0,6525800.0
2006-04-07,0.87,0.86,0.87,0.85,5908224.0,5073440.0
2006-04-10,0.85,0.87,0.88,0.85,4895659.0,4239236.0
2006-04-11,0.87,0.86,0.88,0.85,5271781.0,4542414.0
2006-04-12,0.86,0.87,0.87,0.85,4538983.0,3920937.0
2006-04-13,0.87,0.86,0.88,0.85,9474025.0,8222402.0
2006-04-14,0.85,0.86,0.87,0.83,5458338.0,4647120.0
2006-04-17,0.86,0.88,0.88,0.85,9223303.0,8012982.0
2006-04-18,0.89,0.89,0.9,0.86,19349425.0,17074303.0
2006-04-19,0.89,0.85,0.89,0.85,13280012.0,11516456.0
2006-04-20,0.85,0.82,0.85,0.81,6357503.0,5221642.0
2006-04-21,0.82,0.82,0.83,0.8,4563967.0,3711584.0
2006-04-24,0.8,0.8,0.82,0.74,8443401.0,6559430.0
2006-04-25,0.79,0.83,0.83,0.78,7781112.0,6315958.0
2006-04-26,0.84,0.87,0.87,0.84,16640954.0,14255383.0
2006-04-27,0.86,0.82,0.86,0.79,4872053.0,4001457.0
2006-04-28,0.82,0.84,0.84,0.79,4025427.0,3280806.0
2006-05-08,0.84,0.83,0.84,0.81,6202356.0,5094349.0
2006-05-09,0.83,0.85,0.85,0.81,7410206.0,6156985.0
2006-05-10,0.85,0.86,0.87,0.83,8403160.0,7160020.0
2006-05-11,0.86,0.84,0.89,0.84,9686280.0,8425801.0
2006-05-12,0.84,0.87,0.88,0.83,9077075.0,7801462.0
2006-05-15,0.87,0.91,0.92,0.86,12088254.0,10797336.0
2006-05-16,0.91,0.86,0.91,0.85,10262078.0,9008196.0
2006-05-17,0.86,0.89,0.9,0.86,7477784.0,6574372.0
2006-05-18,0.88,0.93,0.95,0.87,11998254.0,10931637.0
2006-05-19,0.93,0.94,0.95,0.91,9664453.0,8968354.0
2006-05-22,0.93,0.95,0.97,0.91,10789649.0,10258783.0
2006-05-23,0.95,0.9,0.95,0.89,10000222.0,9140084.0
2006-05-24,0.9,0.99,0.99,0.89,23184618.0,21982846.0
