,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,2265527.0,002670.XSHE,23.95,61.82,4.38,1.19,104.54,20000.0,17.84,4000.0,3.57,2012-04-16,24.7827
0,2265528.0,002670.XSHE,25.86,71.94,4.73,1.28,112.86,20000.0,19.26,4000.0,3.85,2012-04-17,26.7553
0,2265529.0,002670.XSHE,25.22,54.02,4.61,1.25,110.05,20000.0,18.78,4000.0,3.76,2012-04-18,26.0885
0,2265530.0,002670.XSHE,25.24,29.64,4.62,1.25,110.17,20000.0,18.8,4000.0,3.76,2012-04-19,26.1163
0,2265531.0,002670.XSHE,25.3,35.26,4.63,1.26,110.4,20000.0,18.84,4000.0,3.77,2012-04-20,26.1719
0,2265531.0,002670.XSHE,25.3,35.26,4.63,1.26,110.4,20000.0,18.84,4000.0,3.77,2012-04-20,26.1719
0,2265531.0,002670.XSHE,25.3,35.26,4.63,1.26,110.4,20000.0,18.84,4000.0,3.77,2012-04-20,26.1719
0,2265532.0,002670.XSHE,23.85,29.08,4.36,1.18,104.07,20000.0,17.76,4000.0,3.55,2012-04-23,24.6716
0,2265533.0,002670.XSHE,22.83,21.72,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-04-24,23.6158
0,2265534.0,002670.XSHE,22.83,16.41,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-04-25,23.6158
0,2265535.0,002670.XSHE,23.26,18.18,4.26,1.15,101.5,20000.0,17.32,4000.0,3.46,2012-04-26,24.0603
0,2265536.0,002670.XSHE,22.91,9.26,4.19,1.14,99.97,20000.0,17.06,4000.0,3.41,2012-04-27,23.6992
0,2265536.0,002670.XSHE,22.91,9.26,4.19,1.14,99.97,20000.0,17.06,4000.0,3.41,2012-04-27,23.6992
0,2265536.0,002670.XSHE,22.91,9.26,4.19,1.14,99.97,20000.0,17.06,4000.0,3.41,2012-04-27,23.6992
0,2265536.0,002670.XSHE,22.91,9.26,4.19,1.14,99.97,20000.0,17.06,4000.0,3.41,2012-04-27,23.6992
0,2265536.0,002670.XSHE,22.91,9.26,4.19,1.14,99.97,20000.0,17.06,4000.0,3.41,2012-04-27,23.6992
0,2265537.0,002670.XSHE,23.66,15.39,4.33,1.17,103.25,20000.0,17.62,4000.0,3.52,2012-05-02,24.4771
0,2265538.0,002670.XSHE,23.5,10.33,4.3,1.17,102.55,20000.0,17.5,4000.0,3.5,2012-05-03,24.3104
0,2265539.0,002670.XSHE,23.58,8.8,4.31,1.17,102.9,20000.0,17.56,4000.0,3.51,2012-05-04,24.3937
0,2265539.0,002670.XSHE,23.58,8.8,4.31,1.17,102.9,20000.0,17.56,4000.0,3.51,2012-05-04,24.3937
0,2265539.0,002670.XSHE,23.58,8.8,4.31,1.17,102.9,20000.0,17.56,4000.0,3.51,2012-05-04,24.3937
0,2265540.0,002670.XSHE,23.39,9.26,4.28,1.16,102.08,20000.0,17.42,4000.0,3.48,2012-05-07,24.1993
0,2265541.0,002670.XSHE,23.87,17.3,4.37,1.18,104.19,20000.0,17.78,4000.0,3.56,2012-05-08,24.6994
0,2265542.0,002670.XSHE,23.26,10.36,4.26,1.15,101.5,20000.0,17.32,4000.0,3.46,2012-05-09,24.0603
0,2265543.0,002670.XSHE,23.31,5.82,4.27,1.16,101.73,20000.0,17.36,4000.0,3.47,2012-05-10,24.1159
0,2265544.0,002670.XSHE,22.85,6.76,4.18,1.13,99.74,20000.0,17.02,4000.0,3.4,2012-05-11,23.6436
0,2265544.0,002670.XSHE,22.85,6.76,4.18,1.13,99.74,20000.0,17.02,4000.0,3.4,2012-05-11,23.6436
0,2265544.0,002670.XSHE,22.85,6.76,4.18,1.13,99.74,20000.0,17.02,4000.0,3.4,2012-05-11,23.6436
0,2265545.0,002670.XSHE,22.75,5.63,4.16,1.13,99.27,20000.0,16.94,4000.0,3.39,2012-05-14,23.5325
0,2265546.0,002670.XSHE,22.99,6.32,4.21,1.14,100.32,20000.0,17.12,4000.0,3.42,2012-05-15,23.7825
0,2265547.0,002670.XSHE,22.77,5.52,4.17,1.13,99.39,20000.0,16.96,4000.0,3.39,2012-05-16,23.5602
0,2265548.0,002670.XSHE,23.18,6.36,4.24,1.15,101.14,20000.0,17.26,4000.0,3.45,2012-05-17,23.977
0,2265549.0,002670.XSHE,22.83,5.26,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-05-18,23.6158
0,2265549.0,002670.XSHE,22.83,5.26,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-05-18,23.6158
0,2265549.0,002670.XSHE,22.83,5.26,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-05-18,23.6158
0,2265550.0,002670.XSHE,22.83,5.02,4.18,1.13,99.62,20000.0,17.0,4000.0,3.4,2012-05-21,23.6158
0,2265551.0,002670.XSHE,23.12,4.37,4.23,1.15,100.91,20000.0,17.22,4000.0,3.44,2012-05-22,23.9214
0,2265552.0,002670.XSHE,23.1,6.66,4.23,1.15,100.79,20000.0,17.2,4000.0,3.44,2012-05-23,23.8936
0,2265553.0,002670.XSHE,22.69,5.78,4.15,1.13,99.04,20000.0,16.9,4000.0,3.38,2012-05-24,23.4769
0,2265554.0,002670.XSHE,21.83,7.08,4.0,1.08,95.28,20000.0,16.26,4000.0,3.25,2012-05-25,22.5878
0,2265554.0,002670.XSHE,21.83,7.08,4.0,1.08,95.28,20000.0,16.26,4000.0,3.25,2012-05-25,22.5878
0,2265554.0,002670.XSHE,21.83,7.08,4.0,1.08,95.28,20000.0,16.26,4000.0,3.25,2012-05-25,22.5878
0,2265555.0,002670.XSHE,21.75,7.58,3.98,1.08,94.93,20000.0,16.2,4000.0,3.24,2012-05-28,22.5045
0,2265556.0,002670.XSHE,21.99,6.75,4.02,1.09,95.99,20000.0,16.38,4000.0,3.28,2012-05-29,22.7545
0,2265557.0,002670.XSHE,21.97,3.82,4.02,1.09,95.87,20000.0,16.36,4000.0,3.27,2012-05-30,22.7267
0,2265558.0,002670.XSHE,22.13,6.15,4.05,1.1,96.57,20000.0,16.48,4000.0,3.3,2012-05-31,22.8934
0,2265559.0,002670.XSHE,22.18,4.67,4.06,1.1,96.81,20000.0,16.52,4000.0,3.3,2012-06-01,22.949
0,2265559.0,002670.XSHE,22.18,4.67,4.06,1.1,96.81,20000.0,16.52,4000.0,3.3,2012-06-01,22.949
0,2265559.0,002670.XSHE,22.18,4.67,4.06,1.1,96.81,20000.0,16.52,4000.0,3.3,2012-06-01,22.949
0,2265560.0,002670.XSHE,21.16,4.92,3.87,1.05,92.35,20000.0,15.76,4000.0,3.15,2012-06-04,21.8932
0,2265561.0,002670.XSHE,21.24,3.11,3.89,1.05,92.71,20000.0,15.82,4000.0,3.16,2012-06-05,21.9766
0,2265562.0,002670.XSHE,21.11,1.94,3.86,1.05,92.12,20000.0,15.72,4000.0,3.14,2012-06-06,21.8377
0,2265563.0,002670.XSHE,21.0,3.28,3.84,1.04,91.65,20000.0,15.64,4000.0,3.13,2012-06-07,21.7265
0,2265564.0,002670.XSHE,21.08,2.97,3.86,1.05,92.0,20000.0,15.7,4000.0,3.14,2012-06-08,21.8099
0,2265564.0,002670.XSHE,21.08,2.97,3.86,1.05,92.0,20000.0,15.7,4000.0,3.14,2012-06-08,21.8099
0,2265564.0,002670.XSHE,21.08,2.97,3.86,1.05,92.0,20000.0,15.7,4000.0,3.14,2012-06-08,21.8099
0,2265565.0,002670.XSHE,21.43,3.19,3.92,1.06,93.53,20000.0,15.96,4000.0,3.19,2012-06-11,22.1711
0,2265566.0,002670.XSHE,21.24,2.1,3.89,1.05,92.71,20000.0,15.82,4000.0,3.16,2012-06-12,21.9766
0,2265567.0,002670.XSHE,21.7,3.98,3.97,1.08,94.7,20000.0,16.16,4000.0,3.23,2012-06-13,22.4489
0,2265568.0,002670.XSHE,21.54,3.98,3.94,1.07,94.0,20000.0,16.04,4000.0,3.21,2012-06-14,22.2822
0,2265569.0,002670.XSHE,21.59,2.96,3.95,1.07,94.23,20000.0,16.08,4000.0,3.22,2012-06-15,22.3378
0,2265569.0,002670.XSHE,21.59,2.96,3.95,1.07,94.23,20000.0,16.08,4000.0,3.22,2012-06-15,22.3378
0,2265569.0,002670.XSHE,21.59,2.96,3.95,1.07,94.23,20000.0,16.08,4000.0,3.22,2012-06-15,22.3378
0,2265570.0,002670.XSHE,21.83,3.98,4.0,1.08,95.28,20000.0,16.26,4000.0,3.25,2012-06-18,22.5878
0,2265571.0,002670.XSHE,21.65,2.55,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-19,22.3933
0,2265572.0,002670.XSHE,21.65,2.37,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-20,22.3933
0,2265573.0,002670.XSHE,21.65,,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-21,22.3933
0,2265573.0,002670.XSHE,21.65,,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-21,22.3933
0,2265573.0,002670.XSHE,21.65,,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-21,22.3933
0,2265573.0,002670.XSHE,21.65,,3.96,1.07,94.46,20000.0,16.12,4000.0,3.22,2012-06-21,22.3933
0,2265574.0,002670.XSHE,20.87,2.92,3.82,1.04,91.07,20000.0,15.54,4000.0,3.11,2012-06-25,21.5876
0,2265575.0,002670.XSHE,20.95,2.15,3.83,1.04,91.42,20000.0,15.6,4000.0,3.12,2012-06-26,21.671
0,2265576.0,002670.XSHE,21.11,3.45,3.86,1.05,92.12,20000.0,15.72,4000.0,3.14,2012-06-27,21.8377
0,2265577.0,002670.XSHE,20.79,3.31,3.8,1.03,90.71,20000.0,15.48,4000.0,3.1,2012-06-28,21.5043
0,2265578.0,002670.XSHE,21.22,2.87,3.88,1.05,92.59,20000.0,15.8,4000.0,3.16,2012-06-29,21.9488
0,2265578.0,002670.XSHE,21.22,2.87,3.88,1.05,92.59,20000.0,15.8,4000.0,3.16,2012-06-29,21.9488
0,2265578.0,002670.XSHE,21.22,2.87,3.88,1.05,92.59,20000.0,15.8,4000.0,3.16,2012-06-29,21.9488
0,2265579.0,002670.XSHE,21.24,3.22,2.18,1.05,92.71,20000.0,15.82,4000.0,3.16,2012-07-02,21.9766
0,2265580.0,002670.XSHE,21.67,5.68,2.23,1.08,94.58,20000.0,16.14,4000.0,3.23,2012-07-03,22.4211
0,2265581.0,002670.XSHE,21.62,4.4,2.22,1.07,94.35,20000.0,16.1,4000.0,3.22,2012-07-04,22.3656
0,2265582.0,002670.XSHE,21.08,3.09,2.17,1.05,92.0,20000.0,15.7,4000.0,3.14,2012-07-05,21.8099
0,2265583.0,002670.XSHE,21.56,4.7,2.22,1.07,94.11,20000.0,16.06,4000.0,3.21,2012-07-06,22.31
0,2265583.0,002670.XSHE,21.56,4.7,2.22,1.07,94.11,20000.0,16.06,4000.0,3.21,2012-07-06,22.31
0,2265583.0,002670.XSHE,21.56,4.7,2.22,1.07,94.11,20000.0,16.06,4000.0,3.21,2012-07-06,22.31
0,2265584.0,002670.XSHE,21.03,4.19,2.16,1.04,91.77,20000.0,15.66,4000.0,3.13,2012-07-09,21.7543
0,2265585.0,002670.XSHE,20.79,3.28,2.14,1.03,90.71,20000.0,15.48,4000.0,3.1,2012-07-10,21.5043
0,2265586.0,002670.XSHE,20.89,1.92,2.15,1.04,91.18,20000.0,15.56,4000.0,3.11,2012-07-11,21.6154
0,2265587.0,002670.XSHE,20.28,3.39,2.08,1.01,88.49,20000.0,15.1,4000.0,3.02,2012-07-12,20.9764
0,2265588.0,002670.XSHE,19.71,3.86,2.03,0.98,86.03,20000.0,14.68,4000.0,2.94,2012-07-13,20.3929
0,2265588.0,002670.XSHE,19.71,3.86,2.03,0.98,86.03,20000.0,14.68,4000.0,2.94,2012-07-13,20.3929
0,2265588.0,002670.XSHE,19.71,3.86,2.03,0.98,86.03,20000.0,14.68,4000.0,2.94,2012-07-13,20.3929
