,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4581216,600837.XSHG,14.56,0.34,3.61,11.04,19.96,25054.0,17.51,6290.0,4.4,2005-01-04,10.5408
0,4581217,600837.XSHG,14.68,0.29,3.64,11.14,20.13,25054.0,17.66,6290.0,4.43,2005-01-05,10.6313
0,4581218,600837.XSHG,14.66,0.31,3.64,11.12,20.1,25054.0,17.64,6290.0,4.43,2005-01-06,10.6162
0,4581219,600837.XSHG,14.74,0.18,3.66,11.18,20.22,25054.0,17.74,6290.0,4.45,2005-01-07,10.6766
0,4581219,600837.XSHG,14.74,0.18,3.66,11.18,20.22,25054.0,17.74,6290.0,4.45,2005-01-07,10.6766
0,4581219,600837.XSHG,14.74,0.18,3.66,11.18,20.22,25054.0,17.74,6290.0,4.45,2005-01-07,10.6766
0,4581220,600837.XSHG,14.95,0.2,3.71,11.34,20.5,25054.0,17.99,6290.0,4.52,2005-01-10,10.8274
0,4581221,600837.XSHG,14.95,0.27,3.71,11.34,20.5,25054.0,17.99,6290.0,4.52,2005-01-11,10.8274
0,4581222,600837.XSHG,15.16,0.29,3.76,11.5,20.79,25054.0,18.24,6290.0,4.58,2005-01-12,10.9782
0,4581223,600837.XSHG,15.26,0.26,3.79,11.58,20.93,25054.0,18.36,6290.0,4.61,2005-01-13,11.0536
0,4581224,600837.XSHG,14.85,0.5,3.68,11.26,20.36,25054.0,17.86,6290.0,4.48,2005-01-14,10.752
0,4581224,600837.XSHG,14.85,0.5,3.68,11.26,20.36,25054.0,17.86,6290.0,4.48,2005-01-14,10.752
0,4581224,600837.XSHG,14.85,0.5,3.68,11.26,20.36,25054.0,17.86,6290.0,4.48,2005-01-14,10.752
0,4581225,600837.XSHG,14.58,0.43,3.62,11.06,19.99,25054.0,17.54,6290.0,4.4,2005-01-17,10.5559
0,4581226,600837.XSHG,14.83,0.39,3.68,11.25,20.33,25054.0,17.84,6290.0,4.48,2005-01-18,10.7369
0,4581227,600837.XSHG,14.6,0.3,3.62,11.07,20.02,25054.0,17.56,6290.0,4.41,2005-01-19,10.571
0,4581228,600837.XSHG,13.58,1.29,3.37,10.3,18.62,25054.0,16.34,6290.0,4.1,2005-01-20,9.8321
0,4581229,600837.XSHG,14.93,3.46,3.7,11.33,20.47,25054.0,17.96,6290.0,4.51,2005-01-21,10.8123
0,4581229,600837.XSHG,14.93,3.46,3.7,11.33,20.47,25054.0,17.96,6290.0,4.51,2005-01-21,10.8123
0,4581229,600837.XSHG,14.93,3.46,3.7,11.33,20.47,25054.0,17.96,6290.0,4.51,2005-01-21,10.8123
0,4581230,600837.XSHG,15.41,3.67,3.82,11.69,21.13,25054.0,18.54,6290.0,4.65,2005-01-24,11.1591
0,4581231,600837.XSHG,15.45,1.32,3.83,11.72,21.19,25054.0,18.59,6290.0,4.67,2005-01-25,11.1893
0,4581232,600837.XSHG,15.28,0.91,3.79,11.59,20.96,25054.0,18.39,6290.0,4.62,2005-01-26,11.0686
0,4581233,600837.XSHG,15.01,0.5,3.72,11.39,20.59,25054.0,18.06,6290.0,4.54,2005-01-27,10.8726
0,4581234,600837.XSHG,15.37,1.7,3.81,11.66,21.07,25054.0,18.49,6290.0,4.64,2005-01-28,11.129
0,4581234,600837.XSHG,15.37,1.7,3.81,11.66,21.07,25054.0,18.49,6290.0,4.64,2005-01-28,11.129
0,4581234,600837.XSHG,15.37,1.7,3.81,11.66,21.07,25054.0,18.49,6290.0,4.64,2005-01-28,11.129
0,4581235,600837.XSHG,14.45,1.29,3.58,10.96,19.82,25054.0,17.39,6290.0,4.37,2005-01-31,10.4654
0,4581236,600837.XSHG,14.62,0.71,3.63,11.09,20.04,25054.0,17.59,6290.0,4.42,2005-02-01,10.5861
0,4581237,600837.XSHG,15.58,1.55,3.86,11.81,21.36,25054.0,18.74,6290.0,4.7,2005-02-02,11.2797
0,4581238,600837.XSHG,15.85,4.24,3.93,12.02,21.73,25054.0,19.07,6290.0,4.79,2005-02-03,11.4758
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581239,600837.XSHG,16.51,3.09,4.1,12.53,22.64,25054.0,19.87,6290.0,4.99,2005-02-04,11.9583
0,4581240,600837.XSHG,16.37,2.26,4.06,12.41,22.44,25054.0,19.69,6290.0,4.94,2005-02-16,11.8528
0,4581241,600837.XSHG,16.47,1.03,4.09,12.49,22.59,25054.0,19.82,6290.0,4.98,2005-02-17,11.9282
0,4581242,600837.XSHG,15.83,1.69,3.93,12.0,21.7,25054.0,19.04,6290.0,4.78,2005-02-18,11.4607
0,4581242,600837.XSHG,15.83,1.69,3.93,12.0,21.7,25054.0,19.04,6290.0,4.78,2005-02-18,11.4607
0,4581242,600837.XSHG,15.83,1.69,3.93,12.0,21.7,25054.0,19.04,6290.0,4.78,2005-02-18,11.4607
0,4581243,600837.XSHG,16.12,1.12,4.0,12.23,22.1,25054.0,19.39,6290.0,4.87,2005-02-21,11.6718
0,4581244,600837.XSHG,16.45,2.1,4.08,12.48,22.56,25054.0,19.79,6290.0,4.97,2005-02-22,11.9131
0,4581245,600837.XSHG,16.45,1.94,4.08,12.48,22.56,25054.0,19.79,6290.0,4.97,2005-02-23,11.9131
0,4581246,600837.XSHG,17.12,3.97,4.25,12.98,23.47,25054.0,20.59,6290.0,5.17,2005-02-24,12.3957
0,4581247,600837.XSHG,16.78,3.14,4.16,12.73,23.01,25054.0,20.19,6290.0,5.07,2005-02-25,12.1544
0,4581247,600837.XSHG,16.78,3.14,4.16,12.73,23.01,25054.0,20.19,6290.0,5.07,2005-02-25,12.1544
0,4581247,600837.XSHG,16.78,3.14,4.16,12.73,23.01,25054.0,20.19,6290.0,5.07,2005-02-25,12.1544
0,4581248,600837.XSHG,16.66,1.13,4.13,12.64,22.84,25054.0,20.04,6290.0,5.03,2005-02-28,12.0639
0,4581249,600837.XSHG,16.83,1.8,4.17,12.76,23.07,25054.0,20.24,6290.0,5.08,2005-03-01,12.1845
0,4581250,600837.XSHG,16.26,1.75,4.03,12.34,22.3,25054.0,19.57,6290.0,4.91,2005-03-02,11.7774
0,4581251,600837.XSHG,16.14,2.19,4.0,12.24,22.13,25054.0,19.42,6290.0,4.87,2005-03-03,11.6869
0,4581252,600837.XSHG,15.95,1.79,3.96,12.1,21.87,25054.0,19.19,6290.0,4.82,2005-03-04,11.5512
0,4581252,600837.XSHG,15.95,1.79,3.96,12.1,21.87,25054.0,19.19,6290.0,4.82,2005-03-04,11.5512
0,4581252,600837.XSHG,15.95,1.79,3.96,12.1,21.87,25054.0,19.19,6290.0,4.82,2005-03-04,11.5512
0,4581253,600837.XSHG,16.16,1.23,4.01,12.26,22.16,25054.0,19.44,6290.0,4.88,2005-03-07,11.702
0,4581254,600837.XSHG,16.49,3.73,4.09,12.51,22.61,25054.0,19.84,6290.0,4.98,2005-03-08,11.9433
0,4581255,600837.XSHG,16.18,2.6,4.01,12.27,22.19,25054.0,19.47,6290.0,4.89,2005-03-09,11.7171
0,4581256,600837.XSHG,15.91,1.78,3.95,12.07,21.81,25054.0,19.14,6290.0,4.81,2005-03-10,11.521
0,4581257,600837.XSHG,16.05,1.12,3.98,12.18,22.01,25054.0,19.32,6290.0,4.85,2005-03-11,11.6266
0,4581257,600837.XSHG,16.05,1.12,3.98,12.18,22.01,25054.0,19.32,6290.0,4.85,2005-03-11,11.6266
0,4581257,600837.XSHG,16.05,1.12,3.98,12.18,22.01,25054.0,19.32,6290.0,4.85,2005-03-11,11.6266
