,date,open,close,high,low,volume,code
0,2005-01-04,3.046,2.955,3.046,2.932,3509.27,000728
1,2005-01-05,2.955,3.017,3.035,2.955,2521.49,000728
2,2005-01-06,3.012,2.995,3.029,2.972,2025.8,000728
3,2005-01-07,3.0,3.0,3.04,2.966,2867.5,000728
4,2005-01-10,2.977,3.029,3.029,2.977,2052.49,000728
5,2005-01-11,3.029,3.046,3.075,3.012,2361.05,000728
6,2005-01-12,3.046,3.029,3.057,2.977,2563.09,000728
7,2005-01-13,3.006,3.023,3.04,2.966,3498.69,000728
8,2005-01-14,3.057,3.0,3.057,2.995,1923.0,000728
9,2005-01-17,2.983,2.897,2.983,2.863,5035.56,000728
10,2005-01-19,2.606,2.715,2.743,2.606,34117.09,000728
11,2005-01-20,2.675,2.629,2.697,2.612,12322.78,000728
12,2005-01-21,2.623,2.68,2.703,2.56,8880.97,000728
13,2005-01-24,2.737,2.829,2.857,2.692,25897.74,000728
14,2005-01-25,2.8,2.8,2.817,2.743,8273.51,000728
15,2005-01-26,2.789,2.795,2.8,2.76,4315.1,000728
16,2005-01-27,2.8,2.703,2.806,2.697,5037.0,000728
17,2005-01-28,2.686,2.697,2.709,2.646,5031.01,000728
18,2005-01-31,2.68,2.6,2.686,2.6,3782.52,000728
19,2005-02-01,2.6,2.595,2.675,2.577,2926.5,000728
20,2005-02-02,2.623,2.789,2.835,2.617,10608.83,000728
21,2005-02-03,2.755,2.789,2.823,2.72,12217.99,000728
22,2005-02-04,2.8,2.846,2.863,2.772,10983.9,000728
23,2005-02-16,2.857,2.846,2.892,2.817,11833.99,000728
24,2005-02-17,2.846,2.812,2.846,2.789,5771.5,000728
25,2005-02-18,2.8,2.777,2.846,2.772,2923.99,000728
26,2005-02-21,2.755,2.846,2.846,2.755,4835.19,000728
27,2005-02-22,2.846,2.915,2.943,2.812,17011.41,000728
28,2005-02-23,2.915,2.886,2.926,2.869,7752.79,000728
29,2005-02-24,2.875,2.966,3.012,2.875,14743.97,000728
30,2005-02-25,2.966,2.926,3.012,2.915,7933.0,000728
31,2005-02-28,2.915,2.897,2.943,2.875,7643.63,000728
32,2005-03-01,2.886,2.915,2.943,2.886,6423.56,000728
33,2005-03-02,2.926,2.92,2.955,2.886,10234.86,000728
34,2005-03-03,2.915,2.909,2.92,2.857,6410.03,000728
35,2005-03-04,2.909,2.92,2.932,2.886,5211.7,000728
36,2005-03-07,2.92,2.955,2.96,2.892,6284.99,000728
37,2005-03-08,2.966,2.983,2.989,2.937,11154.93,000728
38,2005-03-09,2.983,2.949,2.983,2.92,7508.51,000728
39,2005-03-10,2.943,2.955,3.0,2.92,13511.73,000728
40,2005-03-11,2.926,2.897,2.949,2.886,8796.95,000728
