,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,10623136.0,601375.XSHG,32.31,0.03,2.91,8.76,-1.91,392373.0,226.01,69998.0,40.32,2017-01-03,16.0802
0,10657462.0,601375.XSHG,35.57,0.02,3.2,9.64,-2.1,392373.0,248.76,69998.0,44.38,2017-01-04,17.6994
0,10695989.0,601375.XSHG,39.1,0.04,3.52,10.6,-2.31,392373.0,273.48,69998.0,48.79,2017-01-05,19.4581
0,10734126.0,601375.XSHG,43.03,0.07,3.87,11.66,-2.54,392373.0,300.95,69998.0,53.69,2017-01-06,21.4123
0,10734126.0,601375.XSHG,43.03,0.07,3.87,11.66,-2.54,392373.0,300.95,69998.0,53.69,2017-01-06,21.4123
0,10734126.0,601375.XSHG,43.03,0.07,3.87,11.66,-2.54,392373.0,300.95,69998.0,53.69,2017-01-06,21.4123
0,10769855.0,601375.XSHG,47.35,0.77,4.26,12.83,-2.79,392373.0,331.16,69998.0,59.08,2017-01-09,23.5619
0,10809396.0,601375.XSHG,52.06,60.8,4.69,14.11,-3.07,392373.0,364.12,69998.0,64.96,2017-01-10,25.907
0,10841149.0,601375.XSHG,47.8,32.98,4.3,12.96,-2.82,392373.0,334.3,69998.0,59.64,2017-01-11,23.7853
0,10879729.0,601375.XSHG,45.5,23.36,4.1,12.33,-2.68,392373.0,318.21,69998.0,56.77,2017-01-12,22.6407
0,10919286.0,601375.XSHG,43.76,19.3,3.94,11.86,-2.58,392373.0,306.05,69998.0,54.6,2017-01-13,21.7753
0,10919286.0,601375.XSHG,43.76,19.3,3.94,11.86,-2.58,392373.0,306.05,69998.0,54.6,2017-01-13,21.7753
0,10919286.0,601375.XSHG,43.76,19.3,3.94,11.86,-2.58,392373.0,306.05,69998.0,54.6,2017-01-13,21.7753
0,10958789.0,601375.XSHG,44.49,20.17,4.0,12.06,-2.63,392373.0,311.15,69998.0,55.51,2017-01-16,22.1382
0,10997418.0,601375.XSHG,44.6,16.78,4.01,12.09,-2.63,392373.0,311.94,69998.0,55.65,2017-01-17,22.194
0,11034729.0,601375.XSHG,42.97,12.47,3.87,11.65,-2.54,392373.0,300.56,69998.0,53.62,2017-01-18,21.3844
0,11074573.0,601375.XSHG,43.87,18.64,3.95,11.89,-2.59,392373.0,306.84,69998.0,54.74,2017-01-19,21.8311
0,11112204.0,601375.XSHG,46.0,24.13,4.14,12.47,-2.71,392373.0,321.75,69998.0,57.4,2017-01-20,22.8919
0,11112204.0,601375.XSHG,46.0,24.13,4.14,12.47,-2.71,392373.0,321.75,69998.0,57.4,2017-01-20,22.8919
0,11112204.0,601375.XSHG,46.0,24.13,4.14,12.47,-2.71,392373.0,321.75,69998.0,57.4,2017-01-20,22.8919
0,11150708.0,601375.XSHG,45.67,13.41,4.11,12.38,-2.69,392373.0,319.39,69998.0,56.98,2017-01-23,22.7244
0,11187507.0,601375.XSHG,44.71,10.93,4.02,12.12,-2.64,392373.0,312.72,69998.0,55.79,2017-01-24,22.2498
