,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,2302517.0,002736.XSHE,22.33,0.05,3.01,8.08,5.5,820000.0,688.8,120000.0,100.8,2014-12-29,32.6754
0,2302518.0,002736.XSHE,24.57,0.01,3.31,8.88,6.05,820000.0,757.68,120000.0,110.88,2014-12-30,35.9429
0,2302519.0,002736.XSHE,27.01,0.01,2.54,9.77,6.65,820000.0,833.12,120000.0,121.92,2014-12-31,39.5216
0,2302519.0,002736.XSHE,27.01,0.01,2.54,9.77,6.65,820000.0,833.12,120000.0,121.92,2014-12-31,39.5216
0,2302519.0,002736.XSHE,27.01,0.01,2.54,9.77,6.65,820000.0,833.12,120000.0,121.92,2014-12-31,39.5216
0,2302519.0,002736.XSHE,27.01,0.01,2.54,9.77,6.65,820000.0,833.12,120000.0,121.92,2014-12-31,39.5216
0,2302519.0,002736.XSHE,27.01,0.01,2.54,9.77,6.65,820000.0,833.12,120000.0,121.92,2014-12-31,39.5216
0,2302520.0,002736.XSHE,29.72,0.01,2.8,10.75,7.32,820000.0,916.76,120000.0,134.16,2015-01-05,18.6047
0,2302521.0,002736.XSHE,32.7,0.11,3.08,11.82,8.05,820000.0,1008.6,120000.0,147.6,2015-01-06,20.4685
0,2302522.0,002736.XSHE,35.97,0.02,3.38,13.01,8.85,820000.0,1109.46,120000.0,162.36,2015-01-07,22.5154
0,2302523.0,002736.XSHE,39.56,0.04,3.72,14.31,9.74,820000.0,1220.16,120000.0,178.56,2015-01-08,24.7619
0,2302524.0,002736.XSHE,43.52,0.09,4.09,15.74,10.71,820000.0,1342.34,120000.0,196.44,2015-01-09,27.2414
0,2302524.0,002736.XSHE,43.52,0.09,4.09,15.74,10.71,820000.0,1342.34,120000.0,196.44,2015-01-09,27.2414
0,2302524.0,002736.XSHE,43.52,0.09,4.09,15.74,10.71,820000.0,1342.34,120000.0,196.44,2015-01-09,27.2414
0,2302525.0,002736.XSHE,47.88,0.23,4.5,17.31,11.79,820000.0,1476.8199,120000.0,216.12,2015-01-12,29.9706
0,2302526.0,002736.XSHE,52.67,0.41,4.96,19.04,12.96,820000.0,1624.42,120000.0,237.72,2015-01-13,32.966
0,2302527.0,002736.XSHE,57.93,15.73,5.45,20.95,14.26,820000.0,1786.78,120000.0,261.48,2015-01-14,36.2609
0,2302528.0,002736.XSHE,63.73,62.25,6.0,23.04,15.69,820000.0,1965.54,120000.0,287.64,2015-01-15,39.8887
0,2302529.0,002736.XSHE,62.96,41.39,5.92,22.77,15.5,820000.0,1941.76,120000.0,284.16,2015-01-16,39.4061
0,2302529.0,002736.XSHE,62.96,41.39,5.92,22.77,15.5,820000.0,1941.76,120000.0,284.16,2015-01-16,39.4061
0,2302529.0,002736.XSHE,62.96,41.39,5.92,22.77,15.5,820000.0,1941.76,120000.0,284.16,2015-01-16,39.4061
0,2302530.0,002736.XSHE,56.66,31.88,5.33,20.49,13.95,820000.0,1747.42,120000.0,255.72,2015-01-19,35.4621
0,2302531.0,002736.XSHE,61.63,37.16,5.8,22.28,15.17,820000.0,1900.76,120000.0,278.16,2015-01-20,38.574
0,2302532.0,002736.XSHE,64.1,33.97,6.03,23.18,15.78,820000.0,1977.02,120000.0,289.32,2015-01-21,40.1216
0,2302533.0,002736.XSHE,63.41,19.49,5.97,22.93,15.61,820000.0,1955.7,120000.0,286.2,2015-01-22,39.689
0,2302534.0,002736.XSHE,62.75,21.28,5.9,22.69,15.45,820000.0,1935.2,120000.0,283.2,2015-01-23,39.2729
0,2302534.0,002736.XSHE,62.75,21.28,5.9,22.69,15.45,820000.0,1935.2,120000.0,283.2,2015-01-23,39.2729
0,2302534.0,002736.XSHE,62.75,21.28,5.9,22.69,15.45,820000.0,1935.2,120000.0,283.2,2015-01-23,39.2729
0,2302535.0,002736.XSHE,60.96,17.64,5.74,22.04,15.01,820000.0,1880.26,120000.0,275.16,2015-01-26,38.158
0,2302536.0,002736.XSHE,59.05,13.39,5.56,21.35,14.54,820000.0,1821.22,120000.0,266.52,2015-01-27,36.9598
0,2302537.0,002736.XSHE,59.29,11.82,5.58,21.44,14.59,820000.0,1828.6,120000.0,267.6,2015-01-28,37.1096
0,2302538.0,002736.XSHE,58.09,10.83,5.47,21.01,14.3,820000.0,1791.7,120000.0,262.2,2015-01-29,36.3608
0,2302539.0,002736.XSHE,56.07,9.16,5.28,20.28,13.8,820000.0,1729.38,120000.0,253.08,2015-01-30,35.096
0,2302539.0,002736.XSHE,56.07,9.16,5.28,20.28,13.8,820000.0,1729.38,120000.0,253.08,2015-01-30,35.096
0,2302539.0,002736.XSHE,56.07,9.16,5.28,20.28,13.8,820000.0,1729.38,120000.0,253.08,2015-01-30,35.096
0,2302540.0,002736.XSHE,54.24,7.73,5.1,19.61,13.35,820000.0,1672.8,120000.0,244.8,2015-02-02,33.9478
0,2302541.0,002736.XSHE,56.87,9.99,5.35,20.56,14.0,820000.0,1753.98,120000.0,256.68,2015-02-03,35.5953
0,2302542.0,002736.XSHE,54.5,9.84,5.13,19.71,13.42,820000.0,1681.0,120000.0,246.0,2015-02-04,34.1142
0,2302543.0,002736.XSHE,53.95,8.73,5.08,19.51,13.28,820000.0,1663.78,120000.0,243.48,2015-02-05,33.7648
0,2302544.0,002736.XSHE,53.55,5.74,5.04,19.36,13.18,820000.0,1651.48,120000.0,241.68,2015-02-06,33.5151
0,2302544.0,002736.XSHE,53.55,5.74,5.04,19.36,13.18,820000.0,1651.48,120000.0,241.68,2015-02-06,33.5151
0,2302544.0,002736.XSHE,53.55,5.74,5.04,19.36,13.18,820000.0,1651.48,120000.0,241.68,2015-02-06,33.5151
0,2302545.0,002736.XSHE,55.25,8.9,5.2,19.98,13.6,820000.0,1703.96,120000.0,249.36,2015-02-09,34.5802
0,2302546.0,002736.XSHE,54.77,7.24,5.15,19.8,13.48,820000.0,1689.2,120000.0,247.2,2015-02-10,34.2806
0,2302547.0,002736.XSHE,55.41,5.83,5.21,20.04,13.64,820000.0,1708.88,120000.0,250.08,2015-02-11,34.68
0,2302548.0,002736.XSHE,56.52,6.88,5.32,20.44,13.91,820000.0,1743.3199,120000.0,255.12,2015-02-12,35.3789
0,2302549.0,002736.XSHE,56.26,7.41,5.29,20.34,13.85,820000.0,1735.12,120000.0,253.92,2015-02-13,35.2125
0,2302549.0,002736.XSHE,56.26,7.41,5.29,20.34,13.85,820000.0,1735.12,120000.0,253.92,2015-02-13,35.2125
0,2302549.0,002736.XSHE,56.26,7.41,5.29,20.34,13.85,820000.0,1735.12,120000.0,253.92,2015-02-13,35.2125
0,2302550.0,002736.XSHE,55.94,5.01,5.26,20.23,13.77,820000.0,1725.28,120000.0,252.48,2015-02-16,35.0128
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302551.0,002736.XSHE,56.21,4.59,5.29,20.32,13.84,820000.0,1733.48,120000.0,253.68,2015-02-17,35.1792
0,2302552.0,002736.XSHE,54.42,4.38,5.12,19.68,13.4,820000.0,1678.54,120000.0,245.64,2015-02-25,34.0643
0,2302553.0,002736.XSHE,56.39,7.68,5.31,20.39,13.88,820000.0,1739.22,120000.0,254.52,2015-02-26,35.2957
0,2302554.0,002736.XSHE,56.02,5.58,5.27,20.26,13.79,820000.0,1727.74,120000.0,252.84,2015-02-27,35.0628
0,2302554.0,002736.XSHE,56.02,5.58,5.27,20.26,13.79,820000.0,1727.74,120000.0,252.84,2015-02-27,35.0628
0,2302554.0,002736.XSHE,56.02,5.58,5.27,20.26,13.79,820000.0,1727.74,120000.0,252.84,2015-02-27,35.0628
0,2302555.0,002736.XSHE,56.87,8.11,5.35,20.56,14.0,820000.0,1753.98,120000.0,256.68,2015-03-02,35.5953
0,2302556.0,002736.XSHE,54.61,7.14,5.14,19.75,13.44,820000.0,1684.28,120000.0,246.48,2015-03-03,34.1808
0,2302557.0,002736.XSHE,54.66,3.85,5.14,19.77,13.46,820000.0,1685.92,120000.0,246.72,2015-03-04,34.2141
0,2302558.0,002736.XSHE,55.01,4.44,5.18,19.89,13.54,820000.0,1696.58,120000.0,248.28,2015-03-05,34.4304
0,2302559.0,002736.XSHE,54.21,4.04,5.1,19.6,13.34,820000.0,1671.98,120000.0,244.68,2015-03-06,33.9312
0,2302559.0,002736.XSHE,54.21,4.04,5.1,19.6,13.34,820000.0,1671.98,120000.0,244.68,2015-03-06,33.9312
0,2302559.0,002736.XSHE,54.21,4.04,5.1,19.6,13.34,820000.0,1671.98,120000.0,244.68,2015-03-06,33.9312
0,2302560.0,002736.XSHE,52.62,6.24,4.95,19.03,12.95,820000.0,1622.78,120000.0,237.48,2015-03-09,32.9327
0,2302561.0,002736.XSHE,52.46,4.23,4.94,18.97,12.91,820000.0,1617.86,120000.0,236.76,2015-03-10,32.8329
0,2302562.0,002736.XSHE,51.82,3.57,4.88,18.74,12.76,820000.0,1598.1801,120000.0,233.88,2015-03-11,32.4335
0,2302563.0,002736.XSHE,52.78,4.71,4.97,19.08,12.99,820000.0,1627.7,120000.0,238.2,2015-03-12,33.0325
0,2302564.0,002736.XSHE,52.99,3.93,4.99,19.16,13.04,820000.0,1634.26,120000.0,239.16,2015-03-13,33.1657
0,2302564.0,002736.XSHE,52.99,3.93,4.99,19.16,13.04,820000.0,1634.26,120000.0,239.16,2015-03-13,33.1657
0,2302564.0,002736.XSHE,52.99,3.93,4.99,19.16,13.04,820000.0,1634.26,120000.0,239.16,2015-03-13,33.1657
0,2302565.0,002736.XSHE,55.06,8.22,5.18,19.91,13.55,820000.0,1698.22,120000.0,248.52,2015-03-16,34.4637
0,2302566.0,002736.XSHE,56.47,11.24,5.31,20.42,13.9,820000.0,1741.6801,120000.0,254.88,2015-03-17,35.3457
0,2302567.0,002736.XSHE,57.56,9.44,5.42,20.81,14.17,820000.0,1775.3,120000.0,259.8,2015-03-18,36.0279
0,2302568.0,002736.XSHE,57.16,7.44,5.38,20.67,14.07,820000.0,1763.0,120000.0,258.0,2015-03-19,35.7783
0,2302569.0,002736.XSHE,60.11,14.6,5.66,21.74,14.8,820000.0,1854.02,120000.0,271.32,2015-03-20,37.6255
0,2302569.0,002736.XSHE,60.11,14.6,5.66,21.74,14.8,820000.0,1854.02,120000.0,271.32,2015-03-20,37.6255
0,2302569.0,002736.XSHE,60.11,14.6,5.66,21.74,14.8,820000.0,1854.02,120000.0,271.32,2015-03-20,37.6255
