,date,open,close,high,low,volume,code
0,2005-01-04,0.734,0.736,0.74,0.734,809.49,600109
1,2005-01-05,0.739,0.749,0.752,0.735,666.8,600109
2,2005-01-06,0.749,0.742,0.758,0.737,324.5,600109
3,2005-01-07,0.748,0.754,0.755,0.736,1001.0,600109
4,2005-01-10,0.758,0.758,0.759,0.748,527.81,600109
5,2005-01-11,0.758,0.759,0.765,0.753,442.0,600109
6,2005-01-12,0.757,0.752,0.757,0.743,688.0,600109
7,2005-01-13,0.749,0.757,0.76,0.749,934.5,600109
8,2005-01-14,0.757,0.747,0.767,0.743,580.0,600109
9,2005-01-17,0.734,0.718,0.741,0.707,1463.9,600109
10,2005-01-18,0.724,0.728,0.728,0.711,1022.9,600109
11,2005-01-19,0.727,0.723,0.735,0.715,561.0,600109
12,2005-01-20,0.723,0.706,0.728,0.706,1058.12,600109
13,2005-01-21,0.711,0.717,0.722,0.678,1989.58,600109
14,2005-01-24,0.73,0.733,0.741,0.725,1735.05,600109
15,2005-01-25,0.724,0.724,0.727,0.716,894.2,600109
16,2005-01-26,0.721,0.717,0.728,0.7,867.0,600109
17,2005-01-27,0.717,0.707,0.719,0.7,779.77,600109
18,2005-01-28,0.7,0.688,0.707,0.687,640.28,600109
19,2005-01-31,0.681,0.664,0.693,0.664,1122.31,600109
20,2005-02-01,0.652,0.655,0.679,0.652,516.0,600109
21,2005-02-02,0.664,0.687,0.692,0.654,1801.72,600109
22,2005-02-03,0.68,0.67,0.694,0.669,1734.16,600109
23,2005-02-04,0.669,0.681,0.686,0.663,1402.83,600109
24,2005-02-16,0.682,0.692,0.7,0.681,1270.37,600109
25,2005-02-17,0.689,0.695,0.698,0.682,700.41,600109
26,2005-02-18,0.699,0.688,0.7,0.685,940.37,600109
27,2005-02-21,0.688,0.7,0.703,0.682,1723.56,600109
28,2005-02-22,0.703,0.718,0.723,0.694,3127.33,600109
29,2005-02-23,0.712,0.736,0.739,0.709,3506.82,600109
30,2005-02-24,0.737,0.731,0.737,0.725,1802.78,600109
31,2005-02-25,0.728,0.723,0.736,0.722,2113.11,600109
32,2005-02-28,0.725,0.724,0.73,0.718,2239.61,600109
33,2005-03-01,0.722,0.76,0.77,0.722,8545.3,600109
34,2005-03-02,0.76,0.729,0.76,0.728,3514.97,600109
35,2005-03-03,0.729,0.736,0.741,0.725,1656.32,600109
36,2005-03-04,0.735,0.723,0.736,0.722,1679.0,600109
37,2005-03-07,0.725,0.73,0.734,0.723,1316.21,600109
38,2005-03-08,0.724,0.74,0.741,0.722,1982.47,600109
39,2005-03-09,0.74,0.748,0.751,0.735,2346.7,600109
40,2005-03-10,0.748,0.729,0.755,0.725,2358.0,600109
41,2005-03-11,0.731,0.73,0.741,0.723,1343.5,600109
42,2005-03-14,0.725,0.715,0.728,0.707,1738.9,600109
43,2005-03-15,0.727,0.697,0.727,0.694,1394.0,600109
44,2005-03-16,0.694,0.687,0.704,0.682,1002.0,600109
45,2005-03-17,0.692,0.673,0.692,0.658,1304.7,600109
46,2005-03-18,0.676,0.666,0.676,0.664,1087.7,600109
47,2005-03-21,0.666,0.661,0.668,0.654,1231.7,600109
48,2005-03-22,0.661,0.628,0.666,0.628,1852.37,600109
49,2005-03-23,0.626,0.628,0.634,0.616,1297.0,600109
50,2005-03-24,0.63,0.64,0.644,0.622,890.02,600109
51,2005-03-25,0.64,0.632,0.644,0.63,601.5,600109
52,2005-03-28,0.633,0.62,0.633,0.611,1054.0,600109
53,2005-03-29,0.62,0.625,0.639,0.618,1649.0,600109
54,2005-03-30,0.63,0.608,0.63,0.601,772.9,600109
55,2005-03-31,0.609,0.612,0.618,0.596,1059.7,600109
56,2005-04-01,0.645,0.636,0.645,0.612,1844.2,600109
57,2005-04-04,0.628,0.622,0.63,0.618,1290.0,600109
58,2005-04-05,0.587,0.595,0.621,0.587,2397.0,600109
59,2005-04-06,0.593,0.609,0.611,0.593,1553.02,600109
60,2005-04-07,0.611,0.62,0.632,0.605,3103.83,600109
61,2005-04-08,0.625,0.634,0.634,0.613,1624.59,600109
62,2005-04-11,0.628,0.632,0.638,0.624,1262.0,600109
63,2005-04-12,0.628,0.62,0.632,0.616,1162.52,600109
64,2005-04-13,0.626,0.638,0.652,0.625,3007.6,600109
65,2005-04-14,0.688,0.64,0.688,0.639,3954.68,600109
66,2005-04-15,0.64,0.625,0.651,0.624,2116.0,600109
67,2005-04-18,0.624,0.611,0.639,0.607,2049.99,600109
68,2005-04-19,0.612,0.612,0.615,0.605,1483.28,600109
69,2005-04-20,0.605,0.607,0.609,0.595,764.01,600109
70,2005-04-21,0.611,0.599,0.611,0.589,1326.0,600109
71,2005-04-22,0.599,0.549,0.599,0.542,3373.57,600109
72,2005-04-25,0.551,0.547,0.551,0.529,1524.8,600109
73,2005-04-26,0.53,0.553,0.557,0.52,1614.37,600109
74,2005-04-27,0.549,0.551,0.563,0.539,1371.03,600109
75,2005-04-28,0.546,0.569,0.572,0.54,1982.41,600109
76,2005-04-29,0.566,0.557,0.569,0.548,987.06,600109
77,2005-05-09,0.545,0.503,0.545,0.502,2197.5,600109
78,2005-05-10,0.493,0.482,0.503,0.467,3332.72,600109
79,2005-05-11,0.482,0.48,0.482,0.473,1544.25,600109
80,2005-05-12,0.478,0.488,0.491,0.474,1513.8,600109
81,2005-05-13,0.512,0.502,0.512,0.486,2425.82,600109
82,2005-05-17,0.496,0.505,0.512,0.49,1518.11,600109
83,2005-05-18,0.5,0.506,0.51,0.493,1049.44,600109
84,2005-05-19,0.51,0.53,0.551,0.504,4842.38,600109
85,2005-05-20,0.521,0.514,0.526,0.51,3088.5,600109
86,2005-05-23,0.508,0.494,0.508,0.486,2134.84,600109
87,2005-05-24,0.485,0.502,0.521,0.474,1848.07,600109
88,2005-05-25,0.493,0.505,0.515,0.493,1429.29,600109
89,2005-05-26,0.506,0.511,0.514,0.505,1432.99,600109
90,2005-05-27,0.509,0.506,0.516,0.503,1306.99,600109
91,2005-05-30,0.499,0.514,0.515,0.499,871.98,600109
92,2005-05-31,0.521,0.562,0.565,0.512,17212.66,600109
93,2005-06-01,0.552,0.533,0.555,0.529,9166.16,600109
94,2005-06-02,0.527,0.527,0.537,0.523,3233.59,600109
95,2005-06-03,0.522,0.52,0.533,0.511,2728.0,600109
96,2005-06-06,0.523,0.526,0.527,0.497,2455.79,600109
97,2005-06-07,0.521,0.525,0.537,0.52,2890.0,600109
98,2005-06-08,0.529,0.56,0.565,0.528,8642.21,600109
99,2005-06-09,0.569,0.562,0.569,0.548,7124.87,600109
100,2005-06-10,0.558,0.549,0.558,0.544,3791.41,600109
101,2005-06-13,0.549,0.555,0.556,0.54,2386.37,600109
102,2005-06-14,0.557,0.55,0.566,0.55,3913.0,600109
103,2005-06-15,0.549,0.533,0.55,0.528,2039.39,600109
104,2005-06-16,0.528,0.537,0.539,0.517,1733.06,600109
105,2005-06-17,0.533,0.537,0.539,0.521,1017.5,600109
106,2005-06-20,0.533,0.549,0.552,0.519,2532.09,600109
107,2005-06-21,0.549,0.555,0.557,0.544,2958.3,600109
108,2005-06-22,0.555,0.569,0.588,0.555,6250.63,600109
109,2005-06-23,0.569,0.545,0.569,0.543,3201.0,600109
110,2005-06-24,0.544,0.55,0.556,0.543,1946.56,600109
111,2005-06-27,0.556,0.565,0.575,0.552,5282.44,600109
112,2005-06-28,0.568,0.556,0.568,0.55,2330.16,600109
113,2005-06-29,0.548,0.569,0.577,0.548,5292.57,600109
114,2005-06-30,0.575,0.562,0.575,0.556,3776.0,600109
115,2005-07-01,0.56,0.532,0.561,0.527,5271.5,600109
116,2005-07-04,0.527,0.487,0.527,0.479,6976.52,600109
117,2005-07-05,0.486,0.483,0.487,0.475,1811.09,600109
118,2005-07-06,0.491,0.482,0.492,0.482,1836.2,600109
119,2005-07-07,0.488,0.486,0.491,0.483,2105.4,600109
120,2005-07-08,0.482,0.462,0.482,0.46,1910.9,600109
121,2005-07-11,0.463,0.454,0.482,0.451,1166.8,600109
122,2005-07-12,0.424,0.437,0.443,0.409,6002.71,600109
123,2005-07-13,0.43,0.431,0.441,0.426,2719.69,600109
124,2005-07-14,0.435,0.445,0.445,0.431,2326.3,600109
125,2005-07-15,0.447,0.419,0.448,0.417,2991.0,600109
126,2005-07-18,0.419,0.396,0.419,0.394,1709.69,600109
