,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,3540446,600369.XSHG,-4.85,0.63,1.12,4.86,-1.3,17230.0,4.46,7255.0,1.88,2005-01-04,-3.992
0,3540447,600369.XSHG,-5.02,1.36,1.16,5.03,-1.35,17230.0,4.62,7255.0,1.94,2005-01-05,-4.1307
0,3540448,600369.XSHG,-5.02,,1.16,5.03,-1.35,17230.0,4.62,7255.0,1.94,2005-01-06,-5.016
0,3540449,600369.XSHG,-5.52,4.49,1.27,5.53,-1.48,17230.0,5.08,7255.0,2.14,2005-01-07,-4.5469
0,3540449,600369.XSHG,-5.52,4.49,1.27,5.53,-1.48,17230.0,5.08,7255.0,2.14,2005-01-07,-4.5469
0,3540449,600369.XSHG,-5.52,4.49,1.27,5.53,-1.48,17230.0,5.08,7255.0,2.14,2005-01-07,-4.5469
0,3540450,600369.XSHG,-5.52,4.08,1.27,5.53,-1.48,17230.0,5.08,7255.0,2.14,2005-01-10,-5.5213
0,3540451,600369.XSHG,-5.67,2.44,1.31,5.68,-1.52,17230.0,5.22,7255.0,2.2,2005-01-11,-4.6702
0,3540452,600369.XSHG,-5.54,1.07,1.28,5.55,-1.49,17230.0,5.1,7255.0,2.15,2005-01-12,-4.5623
0,3540453,600369.XSHG,-5.63,2.29,1.3,5.65,-1.51,17230.0,5.19,7255.0,2.18,2005-01-13,-4.6393
0,3540454,600369.XSHG,-5.37,1.87,1.24,5.38,-1.44,17230.0,4.95,7255.0,2.08,2005-01-14,-4.4236
0,3540454,600369.XSHG,-5.37,1.87,1.24,5.38,-1.44,17230.0,4.95,7255.0,2.08,2005-01-14,-4.4236
0,3540454,600369.XSHG,-5.37,1.87,1.24,5.38,-1.44,17230.0,4.95,7255.0,2.08,2005-01-14,-4.4236
0,3540455,600369.XSHG,-5.13,2.06,1.18,5.14,-1.38,17230.0,4.72,7255.0,1.99,2005-01-17,-4.2232
0,3540456,600369.XSHG,-5.63,3.42,1.3,5.65,-1.51,17230.0,5.19,7255.0,2.18,2005-01-18,-4.6393
0,3540457,600369.XSHG,-5.65,5.65,1.3,5.67,-1.52,17230.0,5.2,7255.0,2.19,2005-01-19,-4.6548
0,3540458,600369.XSHG,-5.61,2.14,1.29,5.63,-1.51,17230.0,5.17,7255.0,2.18,2005-01-20,-5.6149
0,3540459,600369.XSHG,-5.76,5.79,1.33,5.78,-1.55,17230.0,5.31,7255.0,2.23,2005-01-21,-5.7646
0,3540459,600369.XSHG,-5.76,5.79,1.33,5.78,-1.55,17230.0,5.31,7255.0,2.23,2005-01-21,-5.7646
0,3540459,600369.XSHG,-5.76,5.79,1.33,5.78,-1.55,17230.0,5.31,7255.0,2.23,2005-01-21,-5.7646
0,3540460,600369.XSHG,-5.88,3.14,1.35,5.89,-1.58,17230.0,5.41,7255.0,2.28,2005-01-24,-4.8397
0,3540461,600369.XSHG,-5.69,2.45,1.31,5.7,-1.53,17230.0,5.24,7255.0,2.21,2005-01-25,-5.6898
0,3540462,600369.XSHG,-5.65,1.1,1.3,5.67,-1.52,17230.0,5.2,7255.0,2.19,2005-01-26,-5.6523
0,3540463,600369.XSHG,-5.47,2.34,1.26,5.48,-1.47,17230.0,5.03,7255.0,2.12,2005-01-27,-4.5006
0,3540464,600369.XSHG,-5.05,2.56,1.16,5.07,-1.36,17230.0,4.65,7255.0,1.96,2005-01-28,-4.1615
0,3540464,600369.XSHG,-5.05,2.56,1.16,5.07,-1.36,17230.0,4.65,7255.0,1.96,2005-01-28,-4.1615
