,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,4969788.0,601901.XSHG,28.32,89.41,3.85,11.13,-7.9,610000.0,341.6,82500.0,46.2,2011-08-10,27.3691
0,4969789.0,601901.XSHG,31.16,49.71,4.23,12.25,-8.69,610000.0,375.76,82500.0,50.82,2011-08-11,30.106
0,4969790.0,601901.XSHG,30.7,60.4,4.17,12.07,-8.56,610000.0,370.27,82500.0,50.08,2011-08-12,29.6661
0,4969790.0,601901.XSHG,30.7,60.4,4.17,12.07,-8.56,610000.0,370.27,82500.0,50.08,2011-08-12,29.6661
0,4969790.0,601901.XSHG,30.7,60.4,4.17,12.07,-8.56,610000.0,370.27,82500.0,50.08,2011-08-12,29.6661
0,4969791.0,601901.XSHG,30.65,31.48,4.17,12.05,-8.55,610000.0,369.66,82500.0,50.0,2011-08-15,29.6173
0,4969792.0,601901.XSHG,29.69,24.26,4.04,11.67,-8.28,610000.0,358.07,82500.0,48.43,2011-08-16,28.6887
0,4969793.0,601901.XSHG,31.0,32.74,4.21,12.19,-8.65,610000.0,373.93,82500.0,50.57,2011-08-17,29.9594
0,4969794.0,601901.XSHG,30.5,18.1,4.15,11.99,-8.51,610000.0,367.83,82500.0,49.75,2011-08-18,29.4707
0,4969795.0,601901.XSHG,30.14,16.22,4.1,11.85,-8.41,610000.0,363.56,82500.0,49.17,2011-08-19,29.1285
0,4969795.0,601901.XSHG,30.14,16.22,4.1,11.85,-8.41,610000.0,363.56,82500.0,49.17,2011-08-19,29.1285
0,4969795.0,601901.XSHG,30.14,16.22,4.1,11.85,-8.41,610000.0,363.56,82500.0,49.17,2011-08-19,29.1285
0,4969796.0,601901.XSHG,28.63,22.29,3.89,11.25,-7.98,610000.0,345.26,82500.0,46.7,2011-08-22,27.6623
0,4969797.0,601901.XSHG,29.44,16.58,4.0,11.57,-8.21,610000.0,355.02,82500.0,48.02,2011-08-23,28.4443
0,4969798.0,601901.XSHG,28.78,13.81,3.91,11.31,-8.03,610000.0,347.09,82500.0,46.94,2011-08-24,27.809
0,4969799.0,601901.XSHG,31.66,38.12,4.3,12.45,-8.83,610000.0,381.86,82500.0,51.64,2011-08-25,30.5947
0,4969800.0,601901.XSHG,31.51,34.57,4.28,12.39,-8.79,610000.0,380.03,82500.0,51.4,2011-08-26,30.4481
0,4969800.0,601901.XSHG,31.51,34.57,4.28,12.39,-8.79,610000.0,380.03,82500.0,51.4,2011-08-26,30.4481
0,4969800.0,601901.XSHG,31.51,34.57,4.28,12.39,-8.79,610000.0,380.03,82500.0,51.4,2011-08-26,30.4481
0,4969801.0,601901.XSHG,30.65,17.41,4.17,12.05,-8.55,610000.0,369.66,82500.0,50.0,2011-08-29,29.6173
0,4969802.0,601901.XSHG,30.8,23.98,4.19,12.11,-8.59,610000.0,371.49,82500.0,50.24,2011-08-30,29.7639
0,4969803.0,601901.XSHG,30.55,12.62,4.15,12.01,-8.52,610000.0,368.44,82500.0,49.83,2011-08-31,29.5195
0,4969804.0,601901.XSHG,30.7,13.9,4.17,12.07,-8.56,610000.0,370.27,82500.0,50.08,2011-09-01,29.6661
0,4969805.0,601901.XSHG,31.21,17.48,4.24,12.27,-8.7,610000.0,376.37,82500.0,50.9,2011-09-02,30.1549
0,4969805.0,601901.XSHG,31.21,17.48,4.24,12.27,-8.7,610000.0,376.37,82500.0,50.9,2011-09-02,30.1549
0,4969805.0,601901.XSHG,31.21,17.48,4.24,12.27,-8.7,610000.0,376.37,82500.0,50.9,2011-09-02,30.1549
0,4969806.0,601901.XSHG,30.6,12.71,4.16,12.03,-8.53,610000.0,369.05,82500.0,49.91,2011-09-05,29.5684
0,4969807.0,601901.XSHG,29.59,13.78,4.02,11.63,-8.25,610000.0,356.85,82500.0,48.26,2011-09-06,28.5909
0,4969808.0,601901.XSHG,31.46,24.76,4.28,12.37,-8.77,610000.0,379.42,82500.0,51.32,2011-09-07,30.3992
0,4969809.0,601901.XSHG,31.51,18.36,4.28,12.39,-8.79,610000.0,380.03,82500.0,51.4,2011-09-08,30.4481
0,4969810.0,601901.XSHG,32.72,35.92,4.45,12.86,-9.13,610000.0,394.67,82500.0,53.38,2011-09-09,31.6211
0,4969810.0,601901.XSHG,32.72,35.92,4.45,12.86,-9.13,610000.0,394.67,82500.0,53.38,2011-09-09,31.6211
0,4969810.0,601901.XSHG,32.72,35.92,4.45,12.86,-9.13,610000.0,394.67,82500.0,53.38,2011-09-09,31.6211
0,4969810.0,601901.XSHG,32.72,35.92,4.45,12.86,-9.13,610000.0,394.67,82500.0,53.38,2011-09-09,31.6211
0,4969811.0,601901.XSHG,33.89,23.63,4.61,13.32,-9.45,610000.0,408.7,82500.0,55.28,2011-09-13,32.7452
0,4969812.0,601901.XSHG,35.46,29.06,4.82,13.94,-9.89,610000.0,427.61,82500.0,57.83,2011-09-14,34.2602
0,4969813.0,601901.XSHG,36.16,27.72,4.91,14.22,-10.09,610000.0,436.15,82500.0,58.99,2011-09-15,34.9445
0,4969814.0,601901.XSHG,35.3,19.66,4.8,13.88,-9.85,610000.0,425.78,82500.0,57.58,2011-09-16,34.1136
0,4969814.0,601901.XSHG,35.3,19.66,4.8,13.88,-9.85,610000.0,425.78,82500.0,57.58,2011-09-16,34.1136
0,4969814.0,601901.XSHG,35.3,19.66,4.8,13.88,-9.85,610000.0,425.78,82500.0,57.58,2011-09-16,34.1136
0,4969815.0,601901.XSHG,34.7,17.06,4.72,13.64,-9.68,610000.0,418.46,82500.0,56.6,2011-09-19,34.6969
