,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
0,2954686,600109.XSHG,54.8,0.29,2.11,2.04,4.33,7098.0,4.37,2750.0,1.69,2005-01-04,32.9233
0,2954687,600109.XSHG,55.78,0.24,2.15,2.08,4.41,7098.0,4.44,2750.0,1.72,2005-01-05,33.5122
0,2954688,600109.XSHG,55.25,0.12,2.13,2.06,4.37,7098.0,4.4,2750.0,1.7,2005-01-06,33.191
0,2954689,600109.XSHG,56.14,0.36,2.16,2.09,4.44,7098.0,4.47,2750.0,1.73,2005-01-07,33.7263
0,2954689,600109.XSHG,56.14,0.36,2.16,2.09,4.44,7098.0,4.47,2750.0,1.73,2005-01-07,33.7263
0,2954689,600109.XSHG,56.14,0.36,2.16,2.09,4.44,7098.0,4.47,2750.0,1.73,2005-01-07,33.7263
0,2954690,600109.XSHG,56.41,0.19,2.17,2.1,4.46,7098.0,4.49,2750.0,1.74,2005-01-10,33.8869
0,2954691,600109.XSHG,56.5,0.16,2.18,2.1,4.47,7098.0,4.5,2750.0,1.74,2005-01-11,33.9405
0,2954692,600109.XSHG,55.96,0.25,2.16,2.09,4.42,7098.0,4.46,2750.0,1.73,2005-01-12,33.6193
0,2954693,600109.XSHG,56.32,0.34,2.17,2.1,4.45,7098.0,4.49,2750.0,1.74,2005-01-13,33.8334
0,2954694,600109.XSHG,55.61,0.21,2.14,2.07,4.39,7098.0,4.43,2750.0,1.72,2005-01-14,33.4051
0,2954694,600109.XSHG,55.61,0.21,2.14,2.07,4.39,7098.0,4.43,2750.0,1.72,2005-01-14,33.4051
0,2954694,600109.XSHG,55.61,0.21,2.14,2.07,4.39,7098.0,4.43,2750.0,1.72,2005-01-14,33.4051
0,2954695,600109.XSHG,53.47,0.53,2.06,1.99,4.23,7098.0,4.26,2750.0,1.65,2005-01-17,32.1203
0,2954696,600109.XSHG,54.18,0.37,2.09,2.02,4.28,7098.0,4.32,2750.0,1.67,2005-01-18,32.5486
0,2954697,600109.XSHG,53.82,0.2,2.07,2.01,4.25,7098.0,4.29,2750.0,1.66,2005-01-19,32.3344
