2015/5/15,0.118972498
2015/5/14,0.119911688
2015/5/13,0.10983082
2015/5/12,0.097421739
2015/5/11,0.076540923
2015/5/8,0.065943943
2015/5/7,0.066807155
2015/5/6,0.072595266
2015/5/5,0.066424028
2015/5/4,0.069255817
2015/4/30,0.068358266
2015/4/29,0.065963972
2015/4/28,0.062865717
2015/4/27,0.061576732
2015/4/24,0.044769359
2015/4/23,0.032260446
2015/4/22,0.020976636
2015/4/21,0.010974062
2015/4/20,0.01603318
2015/4/17,0.033066889
2015/4/16,0.04643656
2015/4/15,0.054033085
2015/4/14,0.064667945
2015/4/13,0.073873136
2015/4/10,0.079779886
2015/4/9,0.085572188
2015/4/8,0.088499297
2015/4/7,0.085628156
2015/4/3,0.075460063
2015/4/2,0.072187318
2015/4/1,0.066683733
2015/3/31,0.07458268
2015/3/30,0.086060668
2015/3/27,0.094096255
2015/3/26,0.093925692
2015/3/25,0.094365979
2015/3/24,0.088258248
2015/3/23,0.078255646
2015/3/20,0.073970683
2015/3/19,0.068036462
2015/3/18,0.060990921
2015/3/17,0.056668981
2015/3/16,0.057097587
2015/3/13,0.052551749
2015/3/12,0.050158986
2015/3/11,0.057747963
2015/3/10,0.06232529
2015/3/9,0.061555308
2015/3/6,0.067710199
2015/3/5,0.072541313
2015/3/4,0.067645881
2015/3/3,0.061758145
2015/3/2,0.064237197
2015/2/27,0.061116924
2015/2/26,0.063196665
2015/2/25,0.062493441
2015/2/24,0.056525484
2015/2/17,0.045455529
2015/2/16,0.034451576
2015/2/13,0.020734613
2015/2/12,0.015271769
2015/2/11,0.01957881
2015/2/10,0.023334924
2015/2/9,0.02813387
2015/2/6,0.030443372
2015/2/5,0.029896664
2015/2/4,0.029525702
2015/2/3,0.033625292
2015/2/2,0.039367049
2015/1/30,0.051988085
2015/1/29,0.06079932
2015/1/28,0.073109427
2015/1/27,0.079778709
2015/1/26,0.081439615
2015/1/23,0.074752166
2015/1/22,0.073473701
2015/1/21,0.061767897
2015/1/20,0.051408526
2015/1/19,0.042039022
2015/1/16,0.036214185
2015/1/15,0.024881114
2015/1/14,0.01704262
2015/1/13,0.006433159
2015/1/12,-0.002196093
2015/1/9,-0.017879654
2015/1/8,-0.028985059
2015/1/7,-0.038360593
2015/1/6,-0.042802976
2015/1/5,-0.044578896
2014/12/31,-0.041103582
2014/12/30,-0.039036624
2014/12/29,-0.037624069
2014/12/26,-0.036889328
2014/12/25,-0.030261064
2014/12/24,-0.01807646
2014/12/23,-0.003428836
2014/12/22,0.014449365
2014/12/19,0.032383446
2014/12/18,0.038773781
2014/12/17,0.037480744
2014/12/16,0.032940869
2014/12/15,0.019893994
2014/12/12,0.014347435
2014/12/11,0.01494285
2014/12/10,0.024198074
2014/12/9,0.031605413
2014/12/8,0.041032855
2014/12/5,0.040870947
2014/12/4,0.041446049
2014/12/3,0.036803452
2014/12/2,0.033310345
2014/12/1,0.031874208
2014/11/28,0.02673783
2014/11/27,0.019926073
2014/11/26,0.012043294
2014/11/25,0.00637417
2014/11/24,-0.000966422
2014/11/21,-0.005258107
2014/11/20,-0.012845859
2014/11/19,-0.019203427
2014/11/18,-0.02315107
2014/11/17,-0.027026522
2014/11/14,-0.023249931
2014/11/13,-0.014700657
2014/11/12,-0.005554923
2014/11/11,-0.002995391
2014/11/10,0.001689289
2014/11/7,0.002569655
2014/11/6,0.000296621
2014/11/5,-0.001531645
2014/11/4,-0.000699408
2014/11/3,-0.000759815
2014/10/31,-0.005605222
2014/10/30,-0.010222348
2014/10/29,-0.015947808
2014/10/28,-0.018890265
2014/10/27,-0.018812035
2014/10/24,-0.013228408
2014/10/23,-0.009532032
2014/10/22,-0.00355749
2014/10/21,0.002669196
2014/10/20,0.006978054
2014/10/17,0.009283394
2014/10/16,0.014526406
2014/10/15,0.019531553
2014/10/14,0.022472835
2014/10/13,0.024225594
2014/10/10,0.023276905
2014/10/9,0.01958935
2014/10/8,0.015409015
2014/9/30,0.0131901
2014/9/29,0.010840224
2014/9/26,0.008544057
2014/9/25,0.010547812
2014/9/24,0.011164867
2014/9/23,0.009614772
2014/9/22,0.007792381
2014/9/19,0.014343952
2014/9/18,0.019512577
2014/9/17,0.024746285
2014/9/16,0.029763018
2014/9/15,0.034182365
2014/9/12,0.033943642
2014/9/11,0.035126935
2014/9/10,0.034844051
2014/9/9,0.033199324
2014/9/5,0.030920369
2014/9/4,0.025816019
2014/9/3,0.017718247
2014/9/2,0.013664645
2014/9/1,0.009768618
2014/8/29,0.01290846
2014/8/28,0.02180982
2014/8/27,0.030301336
2014/8/26,0.034170797
2014/8/25,0.040770872
2014/8/22,0.043461001
2014/8/21,0.0400529
2014/8/20,0.03685259
2014/8/19,0.035631065
2014/8/18,0.033817798
2014/8/15,0.033895078
2014/8/14,0.034993793
2014/8/13,0.034871928
2014/8/12,0.034636157
2014/8/11,0.031408746
2014/8/8,0.022375525
2014/8/7,0.015318097
2014/8/6,0.012615668
2014/8/5,0.008438333
2014/8/4,0.002200401
2014/8/1,-0.002494696
2014/7/31,-0.011683307
2014/7/30,-0.025372538
2014/7/29,-0.035534532
2014/7/28,-0.038746226
2014/7/25,-0.043058322
2014/7/24,-0.043719015
2014/7/23,-0.041731636
2014/7/22,-0.040300976
2014/7/21,-0.03996513
2014/7/18,-0.033117232
2014/7/17,-0.026338872
2014/7/16,-0.019194933
2014/7/15,-0.011240812
2014/7/14,-0.002472956
2014/7/11,0.000377724
2014/7/10,0.00709405
2014/7/9,0.01559007
2014/7/8,0.021337458
2014/7/7,0.023588865
2014/7/4,0.027661564
2014/7/3,0.026627075
2014/7/2,0.023837564
2014/7/1,0.01854867
2014/6/30,0.015777915
2014/6/27,0.01261543
2014/6/26,0.007297699
2014/6/25,-0.000660145
2014/6/24,0.002068915
2014/6/23,0.005071212
2014/6/20,0.012635448
2014/6/19,0.022361285
